
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.48007e+00 1.62932e+00 1.29005e+01 5.12336e-01 9.56296e-01 4.97905e-02 9.73048e-01 1.66914e+00 0.00000e+00 4.41722e+00 2.72171e-01 6.30333e-01 -6.32572e-02 4.68749e-01 1.05501e+01 8.24170e-01 9.56296e-01 9.56296e-01 4.72623e+00 0.00000e+00 1.50274e+01 9.89997e-01 1.00000e+00 9.95122e-01 1.22278e+00 1.00000e+00 1.15241e+00 4.44192e-01 -8.49371e-01 2.18363e+00 -8.83803e+00 2.11802e+00 -1.69864e+01 -1.19107e+02 -1.19030e+02 -6.86354e-01 -6.85835e-01 -1.09085e+00 -2.28773e-01 -9.13272e+00 -1.75009e+01 1.06829e+02 1.40255e+02 1.03140e-01 -1.16107e+04 7.06977e+05 1.36199e+02 -1.06297e+08 8.77297e+01 8.64824e+01 8.60929e+01 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.0995900e-01 4.6000000e-01 -5.7079287e-01 -2.0232297e-02 2.7337579e-01 1.2671127e-01 1.1744465e+34 5.1233645e-01
4.0995900e-01 4.6666667e-01 -5.7055619e-01 -2.0215518e-02 2.7328358e-01 1.2659443e-01 1.1663820e+34 5.1233645e-01
4.0995900e-01 4.7333333e-01 -5.7031643e-01 -2.0198540e-02 2.7319015e-01 1.2647605e-01 1.1582286e+34 5.1233645e-01
4.0995900e-01 4.8000000e-01 -5.7007361e-01 -2.0181366e-02 2.7309550e-01 1.2635612e-01 1.1499874e+34 5.1233645e-01
4.0995900e-01 4.8666667e-01 -5.6982774e-01 -2.0163998e-02 2.7299963e-01 1.2623465e-01 1.1416596e+34 5.1233645e-01
4.0995900e-01 4.9333333e-01 -5.6957884e-01 -2.0146436e-02 2.7290255e-01 1.2611166e-01 1.1332462e+34 5.1233645e-01
4.0995900e-01 5.0000000e-01 -5.6932693e-01 -2.0128683e-02 2.7280425e-01 1.2598714e-01 1.1247484e+34 5.1233645e-01
4.0995900e-01 5.0666667e-01 -5.6907200e-01 -2.0110741e-02 2.7270475e-01 1.2586110e-01 1.1161674e+34 5.1233645e-01
4.0995900e-01 5.1333333e-01 -5.6881409e-01 -2.0092610e-02 2.7260404e-01 1.2573355e-01 1.1075044e+34 5.1233645e-01
4.0995900e-01 5.2000000e-01 -5.6855321e-01 -2.0074294e-02 2.7250213e-01 1.2560449e-01 1.0987606e+34 5.1233645e-01
4.0995900e-01 5.2666667e-01 -5.6828936e-01 -2.0055792e-02 2.7239902e-01 1.2547393e-01 1.0899372e+34 5.1233645e-01
4.0995900e-01 5.3333333e-01 -5.6802257e-01 -2.0037108e-02 2.7229470e-01 1.2534188e-01 1.0810354e+34 5.1233645e-01
4.0995900e-01 5.4000000e-01 -5.6775285e-01 -2.0018242e-02 2.7218919e-01 1.2520834e-01 1.0720564e+34 5.1233645e-01
4.0995900e-01 5.4666667e-01 -5.6748021e-01 -1.9999197e-02 2.7208249e-01 1.2507332e-01 1.0630017e+34 5.1233645e-01
4.0995900e-01 5.5333333e-01 -5.6720467e-01 -1.9979974e-02 2.7197459e-01 1.2493683e-01 1.0538723e+34 5.1233645e-01
4.0995900e-01 5.6000000e-01 -5.6692624e-01 -1.9960575e-02 2.7186551e-01 1.2479887e-01 1.0446696e+34 5.1233645e-01
4.0995900e-01 5.6666667e-01 -5.6664495e-01 -1.9941001e-02 2.7175525e-01 1.2465945e-01 1.0353950e+34 5.1233645e-01
4.0995900e-01 5.7333333e-01 -5.6636080e-01 -1.9921255e-02 2.7164381e-01 1.2451858e-01 1.0260497e+34 5.1233645e-01
4.0995900e-01 5.8000000e-01 -5.6607382e-01 -1.9901338e-02 2.7153119e-01 1.2437626e-01 1.0166351e+34 5.1233645e-01
4.0995900e-01 5.8666667e-01 -5.6578402e-01 -1.9881252e-02 2.7141741e-01 1.2423250e-01 1.0071526e+34 5.1233645e-01
4.0995900e-01 5.9333333e-01 -5.6549142e-01 -1.9860999e-02 2.7130246e-01 1.2408731e-01 9.9760346e+33 5.1233645e-01
4.0995900e-01 6.0000000e-01 -5.6519603e-01 -1.9840580e-02 2.7118635e-01 1.2394069e-01 9.8798921e+33 5.1233645e-01
4.0995900e-01 6.0666667e-01 -5.6489788e-01 -1.9819999e-02 2.7106910e-01 1.2379266e-01 9.7831123e+33 5.1233645e-01
4.0995900e-01 6.1333333e-01 -5.6459697e-01 -1.9799256e-02 2.7095070e-01 1.2364321e-01 9.6857095e+33 5.1233645e-01
4.0995900e-01 6.2000000e-01 -5.6429333e-01 -1.9778354e-02 2.7083117e-01 1.2349237e-01 9.5876984e+33 5.1233645e-01
4.0995900e-01 6.2666667e-01 -5.6398698e-01 -1.9757296e-02 2.7071051e-01 1.2334013e-01 9.4890937e+33 5.1233645e-01
4.0995900e-01 6.3333333e-01 -5.6367794e-01 -1.9736082e-02 2.7058873e-01 1.2318650e-01 9.3899103e+33 5.1233645e-01
4.0995900e-01 6.4000000e-01 -5.6336622e-01 -1.9714716e-02 2.7046584e-01 1.2303150e-01 9.2901634e+33 5.1233645e-01
4.0995900e-01 6.4666667e-01 -5.6305184e-01 -1.9693200e-02 2.7034185e-01 1.2287512e-01 9.1898683e+33 5.1233645e-01
4.0995900e-01 6.5333333e-01 -5.6273482e-01 -1.9671536e-02 2.7021677e-01 1.2271738e-01 9.0890404e+33 5.1233645e-01
4.0995900e-01 6.6000000e-01 -5.6241518e-01 -1.9649726e-02 2.7009060e-01 1.2255829e-01 8.9876955e+33 5.1233645e-01
4.0995900e-01 6.6666667e-01 -5.6209294e-01 -1.9627774e-02 2.6996336e-01 1.2239785e-01 8.8858495e+33 5.1233645e-01
4.0995900e-01 6.7333333e-01 -5.6176813e-01 -1.9605680e-02 2.6983505e-01 1.2223607e-01 8.7835182e+33 5.1233645e-01
4.0995900e-01 6.8000000e-01 -5.6144074e-01 -1.9583449e-02 2.6970568e-01 1.2207297e-01 8.6807179e+33 5.1233645e-01
4.0995900e-01 6.8666667e-01 -5.6111082e-01 -1.9561082e-02 2.6957527e-01 1.2190855e-01 8.5774650e+33 5.1233645e-01
4.0995900e-01 6.9333333e-01 -5.6077837e-01 -1.9538581e-02 2.6944380e-01 1.2174281e-01 8.4737759e+33 5.1233645e-01
4.0995900e-01 7.0000000e-01 -5.6044342e-01 -1.9515950e-02 2.6931130e-01 1.2157577e-01 8.3696674e+33 5.1233645e-01
4.0995900e-01 7.0666667e-01 -5.6010598e-01 -1.9493191e-02 2.6917777e-01 1.2140744e-01 8.2651562e+33 5.1233645e-01
4.0995900e-01 7.1333333e-01 -5.5976607e-01 -1.9470305e-02 2.6904321e-01 1.2123783e-01 8.1602595e+33 5.1233645e-01
4.0995900e-01 7.2000000e-01 -5.5942372e-01 -1.9447296e-02 2.6890762e-01 1.2106694e-01 8.0549944e+33 5.1233645e-01
4.0995900e-01 7.2666667e-01 -5.5907894e-01 -1.9424165e-02 2.6877101e-01 1.2089479e-01 7.9493782e+33 5.1233645e-01
4.0995900e-01 7.3333333e-01 -5.5873175e-01 -1.9400914e-02 2.6863339e-01 1.2072138e-01 7.8434285e+33 5.1233645e-01
4.0995900e-01 7.4000000e-01 -5.5838216e-01 -1.9377546e-02 2.6849474e-01 1.2054672e-01 7.7371631e+33 5.1233645e-01
4.0995900e-01 7.4666667e-01 -5.5803021e-01 -1.9354063e-02 2.6835509e-01 1.2037083e-01 7.6305999e+33 5.1233645e-01
4.0995900e-01 7.5333333e-01 -5.5767590e-01 -1.9330466e-02 2.6821441e-01 1.2019371e-01 7.5237571e+33 5.1233645e-01
4.0995900e-01 7.6000000e-01 -5.5731925e-01 -1.9306757e-02 2.6807272e-01 1.2001538e-01 7.4166531e+33 5.1233645e-01
4.0995900e-01 7.6666667e-01 -5.5696029e-01 -1.9282938e-02 2.6793002e-01 1.1983584e-01 7.3093066e+33 5.1233645e-01
4.0995900e-01 7.7333333e-01 -5.5659904e-01 -1.9259009e-02 2.6778630e-01 1.1965509e-01 7.2017364e+33 5.1233645e-01
4.0995900e-01 7.8000000e-01 -5.5623551e-01 -1.9234973e-02 2.6764158e-01 1.1947317e-01 7.0939619e+33 5.1233645e-01
4.0995900e-01 7.8666667e-01 -5.5586972e-01 -1.9210831e-02 2.6749584e-01 1.1929006e-01 6.9860025e+33 5.1233645e-01
4.0995900e-01 7.9333333e-01 -5.5550170e-01 -1.9186583e-02 2.6734910e-01 1.1910579e-01 6.8778826e+33 5.1233645e-01
4.0995900e-01 8.0000000e-01 -5.5513146e-01 -1.9162232e-02 2.6720136e-01 1.1892035e-01 6.7696311e+33 5.1233645e-01
4.0995900e-01 8.0666667e-01 -5.5475904e-01 -1.9137777e-02 2.6705262e-01 1.1873377e-01 6.6612642e+33 5.1233645e-01
4.0995900e-01 8.1333333e-01 -5.5438444e-01 -1.9113222e-02 2.6690291e-01 1.1854606e-01 6.5527983e+33 5.1233645e-01
4.0995900e-01 8.2000000e-01 -5.5400770e-01 -1.9088566e-02 2.6675222e-01 1.1835722e-01 6.4442498e+33 5.1233645e-01
4.0995900e-01 8.2666667e-01 -5.5362883e-01 -1.9063813e-02 2.6660058e-01 1.1816726e-01 6.3356356e+33 5.1233645e-01
4.0995900e-01 8.3333333e-01 -5.5324787e-01 -1.9038963e-02 2.6644799e-01 1.1797619e-01 6.2269729e+33 5.1233645e-01
4.0995900e-01 8.4000000e-01 -5.5286484e-01 -1.9014018e-02 2.6629448e-01 1.1778404e-01 6.1182793e+33 5.1233645e-01
4.0995900e-01 8.4666667e-01 -5.5247975e-01 -1.8988982e-02 2.6614007e-01 1.1759080e-01 6.0095727e+33 5.1233645e-01
4.0995900e-01 8.5333333e-01 -5.5209265e-01 -1.8963857e-02 2.6598478e-01 1.1739649e-01 5.9008716e+33 5.1233645e-01
4.0995900e-01 8.6000000e-01 -5.5170354e-01 -1.8938647e-02 2.6582863e-01 1.1720112e-01 5.7921945e+33 5.1233645e-01
4.0995900e-01 8.6666667e-01 -5.5131247e-01 -1.8913355e-02 2.6567164e-01 1.1700471e-01 5.6835606e+33 5.1233645e-01
4.0995900e-01 8.7333333e-01 -5.5091945e-01 -1.8887985e-02 2.6551383e-01 1.1680727e-01 5.5749890e+33 5.1233645e-01
4.0995900e-01 8.8000000e-01 -5.5052450e-01 -1.8862543e-02 2.6535521e-01 1.1660881e-01 5.4664995e+33 5.1233645e-01
4.0995900e-01 8.8666667e-01 -5.5012764e-01 -1.8837032e-02 2.6519579e-01 1.1640934e-01 5.3581116e+33 5.1233645e-01
4.0995900e-01 8.9333333e-01 -5.4972890e-01 -1.8811458e-02 2.6503558e-01 1.1620888e-01 5.2498453e+33 5.1233645e-01
4.0995900e-01 9.0000000e-01 -5.4932828e-01 -1.8785825e-02 2.6487456e-01 1.1600745e-01 5.1417204e+33 5.1233645e-01
4.0995900e-01 9.0666667e-01 -5.4892581e-01 -1.8760137e-02 2.6471273e-01 1.1580506e-01 5.0337569e+33 5.1233645e-01
4.0995900e-01 9.1333333e-01 -5.4852148e-01 -1.8734396e-02 2.6455006e-01 1.1560171e-01 4.9259744e+33 5.1233645e-01
4.0995900e-01 9.2000000e-01 -5.4811531e-01 -1.8708603e-02 2.6438650e-01 1.1539744e-01 4.8183923e+33 5.1233645e-01
4.0995900e-01 9.2666667e-01 -5.4770728e-01 -1.8682754e-02 2.6422202e-01 1.1519223e-01 4.7110300e+33 5.1233645e-01
4.0995900e-01 9.3333333e-01 -5.4729740e-01 -1.8656842e-02 2.6405656e-01 1.1498612e-01 4.6039063e+33 5.1233645e-01
4.0995900e-01 9.4000000e-01 -5.4688566e-01 -1.8630855e-02 2.6389007e-01 1.1477909e-01 4.4970397e+33 5.1233645e-01
4.0995900e-01 9.4666667e-01 -5.4647205e-01 -1.8604770e-02 2.6372250e-01 1.1457116e-01 4.3904483e+33 5.1233645e-01
4.0995900e-01 9.5333333e-01 -5.4605655e-01 -1.8578556e-02 2.6355382e-01 1.1436231e-01 4.2841501e+33 5.1233645e-01
4.0995900e-01 9.6000000e-01 -5.4563917e-01 -1.8552168e-02 2.6338404e-01 1.1415253e-01 4.1781630e+33 5.1233645e-01
4.0995900e-01 9.6666667e-01 -5.4521991e-01 -1.8525544e-02 2.6321324e-01 1.1394180e-01 4.0725050e+33 5.1233645e-01
4.0995900e-01 9.7333333e-01 -5.4479879e-01 -1.8498600e-02 2.6304159e-01 1.1373007e-01 3.9671948e+33 5.1233645e-01
4.0995900e-01 9.8000000e-01 -5.4437586e-01 -1.8471225e-02 2.6286938e-01 1.1351728e-01 3.8622523e+33 5.1233645e-01
4.0995900e-01 9.8666667e-01 -5.4395120e-01 -1.8443276e-02 2.6269715e-01 1.1330336e-01 3.7576995e+33 5.1233645e-01
4.0995900e-01 9.9333333e-01 -5.4352494e-01 -1.8414570e-02 2.6252582e-01 1.1308818e-01 3.6535613e+33 5.1233645e-01
4.0995900e-01 1.0000000e+00 -5.4309730e-01 -1.8384873e-02 2.6235621e-01 1.1287160e-01 3.5498673e+33 5.1233645e-01
4.1329200e-01 0.0000000e+00 -5.7308690e-01 -2.0320611e-02 2.7384242e-01 1.2828019e-01 1.3516837e+34 5.1233645e-01
4.1329200e-01 6.6666667e-03 -5.7308510e-01 -2.0320481e-02 2.7384138e-01 1.2827931e-01 1.3516199e+34 5.1233645e-01
4.1329200e-01 1.3333333e-02 -5.7307970e-01 -2.0320093e-02 2.7383930e-01 1.2827665e-01 1.3514283e+34 5.1233645e-01
4.1329200e-01 2.0000000e-02 -5.7307070e-01 -2.0319446e-02 2.7383581e-01 1.2827223e-01 1.3511090e+34 5.1233645e-01
4.1329200e-01 2.6666667e-02 -5.7305811e-01 -2.0318540e-02 2.7383092e-01 1.2826603e-01 1.3506621e+34 5.1233645e-01
4.1329200e-01 3.3333333e-02 -5.7304191e-01 -2.0317376e-02 2.7382464e-01 1.2825807e-01 1.3500875e+34 5.1233645e-01
4.1329200e-01 4.0000000e-02 -5.7302212e-01 -2.0315953e-02 2.7381696e-01 1.2824834e-01 1.3493855e+34 5.1233645e-01
4.1329200e-01 4.6666667e-02 -5.7299874e-01 -2.0314272e-02 2.7380789e-01 1.2823683e-01 1.3485561e+34 5.1233645e-01
4.1329200e-01 5.3333333e-02 -5.7297176e-01 -2.0312334e-02 2.7379743e-01 1.2822356e-01 1.3475994e+34 5.1233645e-01
4.1329200e-01 6.0000000e-02 -5.7294118e-01 -2.0310137e-02 2.7378558e-01 1.2820853e-01 1.3465156e+34 5.1233645e-01
4.1329200e-01 6.6666667e-02 -5.7290702e-01 -2.0307683e-02 2.7377234e-01 1.2819172e-01 1.3453047e+34 5.1233645e-01
4.1329200e-01 7.3333333e-02 -5.7286927e-01 -2.0304973e-02 2.7375771e-01 1.2817315e-01 1.3439671e+34 5.1233645e-01
4.1329200e-01 8.0000000e-02 -5.7282794e-01 -2.0302005e-02 2.7374169e-01 1.2815282e-01 1.3425029e+34 5.1233645e-01
4.1329200e-01 8.6666667e-02 -5.7278302e-01 -2.0298781e-02 2.7372429e-01 1.2813072e-01 1.3409122e+34 5.1233645e-01
4.1329200e-01 9.3333333e-02 -5.7273452e-01 -2.0295301e-02 2.7370551e-01 1.2810686e-01 1.3391954e+34 5.1233645e-01
4.1329200e-01 1.0000000e-01 -5.7268245e-01 -2.0291566e-02 2.7368535e-01 1.2808123e-01 1.3373527e+34 5.1233645e-01
4.1329200e-01 1.0666667e-01 -5.7262680e-01 -2.0287576e-02 2.7366381e-01 1.2805385e-01 1.3353843e+34 5.1233645e-01
4.1329200e-01 1.1333333e-01 -5.7256759e-01 -2.0283332e-02 2.7364089e-01 1.2802470e-01 1.3332905e+34 5.1233645e-01
4.1329200e-01 1.2000000e-01 -5.7250480e-01 -2.0278833e-02 2.7361659e-01 1.2799380e-01 1.3310716e+34 5.1233645e-01
4.1329200e-01 1.2666667e-01 -5.7243846e-01 -2.0274082e-02 2.7359093e-01 1.2796114e-01 1.3287279e+34 5.1233645e-01
4.1329200e-01 1.3333333e-01 -5.7236856e-01 -2.0269077e-02 2.7356389e-01 1.2792673e-01 1.3262598e+34 5.1233645e-01
4.1329200e-01 1.4000000e-01 -5.7229510e-01 -2.0263820e-02 2.7353548e-01 1.2789056e-01 1.3236677e+34 5.1233645e-01
4.1329200e-01 1.4666667e-01 -5.7221809e-01 -2.0258312e-02 2.7350570e-01 1.2785264e-01 1.3209518e+34 5.1233645e-01
4.1329200e-01 1.5333333e-01 -5.7213754e-01 -2.0252552e-02 2.7347455e-01 1.2781297e-01 1.3181125e+34 5.1233645e-01
4.1329200e-01 1.6000000e-01 -5.7205345e-01 -2.0246542e-02 2.7344204e-01 1.2777155e-01 1.3151503e+34 5.1233645e-01
4.1329200e-01 1.6666667e-01 -5.7196582e-01 -2.0240283e-02 2.7340817e-01 1.2772838e-01 1.3120656e+34 5.1233645e-01
4.1329200e-01 1.7333333e-01 -5.7187467e-01 -2.0233775e-02 2.7337293e-01 1.2768347e-01 1.3088587e+34 5.1233645e-01
4.1329200e-01 1.8000000e-01 -5.7177999e-01 -2.0227018e-02 2.7333633e-01 1.2763682e-01 1.3055302e+34 5.1233645e-01
4.1329200e-01 1.8666667e-01 -5.7168178e-01 -2.0220013e-02 2.7329837e-01 1.2758843e-01 1.3020805e+34 5.1233645e-01
4.1329200e-01 1.9333333e-01 -5.7158007e-01 -2.0212762e-02 2.7325905e-01 1.2753830e-01 1.2985101e+34 5.1233645e-01
4.1329200e-01 2.0000000e-01 -5.7147485e-01 -2.0205265e-02 2.7321838e-01 1.2748643e-01 1.2948195e+34 5.1233645e-01
4.1329200e-01 2.0666667e-01 -5.7136613e-01 -2.0197522e-02 2.7317634e-01 1.2743283e-01 1.2910092e+34 5.1233645e-01
4.1329200e-01 2.1333333e-01 -5.7125391e-01 -2.0189535e-02 2.7313295e-01 1.2737751e-01 1.2870798e+34 5.1233645e-01
4.1329200e-01 2.2000000e-01 -5.7113820e-01 -2.0181304e-02 2.7308820e-01 1.2732045e-01 1.2830317e+34 5.1233645e-01
4.1329200e-01 2.2666667e-01 -5.7101902e-01 -2.0172830e-02 2.7304209e-01 1.2726167e-01 1.2788655e+34 5.1233645e-01
4.1329200e-01 2.3333333e-01 -5.7089635e-01 -2.0164114e-02 2.7299464e-01 1.2720117e-01 1.2745819e+34 5.1233645e-01
4.1329200e-01 2.4000000e-01 -5.7077022e-01 -2.0155157e-02 2.7294582e-01 1.2713895e-01 1.2701814e+34 5.1233645e-01
4.1329200e-01 2.4666667e-01 -5.7064063e-01 -2.0145959e-02 2.7289566e-01 1.2707501e-01 1.2656646e+34 5.1233645e-01
4.1329200e-01 2.5333333e-01 -5.7050759e-01 -2.0136523e-02 2.7284415e-01 1.2700936e-01 1.2610322e+34 5.1233645e-01
4.1329200e-01 2.6000000e-01 -5.7037110e-01 -2.0126847e-02 2.7279128e-01 1.2694200e-01 1.2562848e+34 5.1233645e-01
4.1329200e-01 2.6666667e-01 -5.7023117e-01 -2.0116935e-02 2.7273707e-01 1.2687293e-01 1.2514231e+34 5.1233645e-01
4.1329200e-01 2.7333333e-01 -5.7008782e-01 -2.0106785e-02 2.7268151e-01 1.2680216e-01 1.2464477e+34 5.1233645e-01
4.1329200e-01 2.8000000e-01 -5.6994104e-01 -2.0096401e-02 2.7262461e-01 1.2672969e-01 1.2413594e+34 5.1233645e-01
4.1329200e-01 2.8666667e-01 -5.6979086e-01 -2.0085782e-02 2.7256636e-01 1.2665553e-01 1.2361589e+34 5.1233645e-01
4.1329200e-01 2.9333333e-01 -5.6963727e-01 -2.0074930e-02 2.7250677e-01 1.2657967e-01 1.2308469e+34 5.1233645e-01
4.1329200e-01 3.0000000e-01 -5.6948029e-01 -2.0063845e-02 2.7244585e-01 1.2650212e-01 1.2254241e+34 5.1233645e-01
4.1329200e-01 3.0666667e-01 -5.6931992e-01 -2.0052530e-02 2.7238359e-01 1.2642289e-01 1.2198914e+34 5.1233645e-01
4.1329200e-01 3.1333333e-01 -5.6915618e-01 -2.0040985e-02 2.7231999e-01 1.2634198e-01 1.2142495e+34 5.1233645e-01
4.1329200e-01 3.2000000e-01 -5.6898908e-01 -2.0029212e-02 2.7225507e-01 1.2625939e-01 1.2084992e+34 5.1233645e-01
4.1329200e-01 3.2666667e-01 -5.6881862e-01 -2.0017211e-02 2.7218882e-01 1.2617513e-01 1.2026414e+34 5.1233645e-01
4.1329200e-01 3.3333333e-01 -5.6864482e-01 -2.0004984e-02 2.7212124e-01 1.2608920e-01 1.1966768e+34 5.1233645e-01
4.1329200e-01 3.4000000e-01 -5.6846769e-01 -1.9992533e-02 2.7205235e-01 1.2600161e-01 1.1906064e+34 5.1233645e-01
4.1329200e-01 3.4666667e-01 -5.6828724e-01 -1.9979859e-02 2.7198215e-01 1.2591235e-01 1.1844310e+34 5.1233645e-01
4.1329200e-01 3.5333333e-01 -5.6810347e-01 -1.9966963e-02 2.7191063e-01 1.2582144e-01 1.1781515e+34 5.1233645e-01
4.1329200e-01 3.6000000e-01 -5.6791641e-01 -1.9953846e-02 2.7183781e-01 1.2572888e-01 1.1717687e+34 5.1233645e-01
4.1329200e-01 3.6666667e-01 -5.6772606e-01 -1.9940510e-02 2.7176368e-01 1.2563468e-01 1.1652837e+34 5.1233645e-01
4.1329200e-01 3.7333333e-01 -5.6753243e-01 -1.9926958e-02 2.7168826e-01 1.2553883e-01 1.1586973e+34 5.1233645e-01
4.1329200e-01 3.8000000e-01 -5.6733554e-01 -1.9913189e-02 2.7161155e-01 1.2544134e-01 1.1520106e+34 5.1233645e-01
4.1329200e-01 3.8666667e-01 -5.6713540e-01 -1.9899206e-02 2.7153354e-01 1.2534223e-01 1.1452244e+34 5.1233645e-01
4.1329200e-01 3.9333333e-01 -5.6693202e-01 -1.9885010e-02 2.7145426e-01 1.2524148e-01 1.1383398e+34 5.1233645e-01
4.1329200e-01 4.0000000e-01 -5.6672542e-01 -1.9870604e-02 2.7137370e-01 1.2513912e-01 1.1313577e+34 5.1233645e-01
4.1329200e-01 4.0666667e-01 -5.6651560e-01 -1.9855988e-02 2.7129187e-01 1.2503514e-01 1.1242792e+34 5.1233645e-01
4.1329200e-01 4.1333333e-01 -5.6630258e-01 -1.9841164e-02 2.7120877e-01 1.2492955e-01 1.1171053e+34 5.1233645e-01
4.1329200e-01 4.2000000e-01 -5.6608637e-01 -1.9826134e-02 2.7112441e-01 1.2482235e-01 1.1098370e+34 5.1233645e-01
4.1329200e-01 4.2666667e-01 -5.6586699e-01 -1.9810899e-02 2.7103879e-01 1.2471355e-01 1.1024754e+34 5.1233645e-01
4.1329200e-01 4.3333333e-01 -5.6564444e-01 -1.9795462e-02 2.7095191e-01 1.2460316e-01 1.0950216e+34 5.1233645e-01
4.1329200e-01 4.4000000e-01 -5.6541875e-01 -1.9779824e-02 2.7086379e-01 1.2449118e-01 1.0874767e+34 5.1233645e-01
4.1329200e-01 4.4666667e-01 -5.6518993e-01 -1.9763987e-02 2.7077443e-01 1.2437761e-01 1.0798417e+34 5.1233645e-01
4.1329200e-01 4.5333333e-01 -5.6495798e-01 -1.9747952e-02 2.7068382e-01 1.2426247e-01 1.0721179e+34 5.1233645e-01
4.1329200e-01 4.6000000e-01 -5.6472293e-01 -1.9731722e-02 2.7059198e-01 1.2414575e-01 1.0643062e+34 5.1233645e-01
4.1329200e-01 4.6666667e-01 -5.6448479e-01 -1.9715297e-02 2.7049890e-01 1.2402748e-01 1.0564078e+34 5.1233645e-01
4.1329200e-01 4.7333333e-01 -5.6424357e-01 -1.9698680e-02 2.7040460e-01 1.2390764e-01 1.0484240e+34 5.1233645e-01
4.1329200e-01 4.8000000e-01 -5.6399928e-01 -1.9681872e-02 2.7030907e-01 1.2378624e-01 1.0403559e+34 5.1233645e-01
4.1329200e-01 4.8666667e-01 -5.6375195e-01 -1.9664875e-02 2.7021231e-01 1.2366331e-01 1.0322047e+34 5.1233645e-01
4.1329200e-01 4.9333333e-01 -5.6350158e-01 -1.9647691e-02 2.7011434e-01 1.2353883e-01 1.0239715e+34 5.1233645e-01
4.1329200e-01 5.0000000e-01 -5.6324819e-01 -1.9630322e-02 2.7001515e-01 1.2341281e-01 1.0156577e+34 5.1233645e-01
4.1329200e-01 5.0666667e-01 -5.6299179e-01 -1.9612769e-02 2.6991475e-01 1.2328527e-01 1.0072643e+34 5.1233645e-01
4.1329200e-01 5.1333333e-01 -5.6273240e-01 -1.9595034e-02 2.6981313e-01 1.2315621e-01 9.9879281e+33 5.1233645e-01
4.1329200e-01 5.2000000e-01 -5.6247004e-01 -1.9577118e-02 2.6971031e-01 1.2302563e-01 9.9024433e+33 5.1233645e-01
4.1329200e-01 5.2666667e-01 -5.6220472e-01 -1.9559024e-02 2.6960629e-01 1.2289355e-01 9.8162020e+33 5.1233645e-01
4.1329200e-01 5.3333333e-01 -5.6193645e-01 -1.9540753e-02 2.6950106e-01 1.2275996e-01 9.7292171e+33 5.1233645e-01
4.1329200e-01 5.4000000e-01 -5.6166526e-01 -1.9522307e-02 2.6939463e-01 1.2262488e-01 9.6415018e+33 5.1233645e-01
4.1329200e-01 5.4666667e-01 -5.6139115e-01 -1.9503688e-02 2.6928701e-01 1.2248832e-01 9.5530696e+33 5.1233645e-01
4.1329200e-01 5.5333333e-01 -5.6111415e-01 -1.9484897e-02 2.6917819e-01 1.2235027e-01 9.4639338e+33 5.1233645e-01
4.1329200e-01 5.6000000e-01 -5.6083427e-01 -1.9465936e-02 2.6906819e-01 1.2221076e-01 9.3741084e+33 5.1233645e-01
4.1329200e-01 5.6666667e-01 -5.6055152e-01 -1.9446807e-02 2.6895700e-01 1.2206978e-01 9.2836072e+33 5.1233645e-01
4.1329200e-01 5.7333333e-01 -5.6026593e-01 -1.9427512e-02 2.6884463e-01 1.2192734e-01 9.1924444e+33 5.1233645e-01
4.1329200e-01 5.8000000e-01 -5.5997751e-01 -1.9408053e-02 2.6873109e-01 1.2178345e-01 9.1006343e+33 5.1233645e-01
4.1329200e-01 5.8666667e-01 -5.5968628e-01 -1.9388431e-02 2.6861639e-01 1.2163812e-01 9.0081914e+33 5.1233645e-01
4.1329200e-01 5.9333333e-01 -5.5939226e-01 -1.9368649e-02 2.6850052e-01 1.2149135e-01 8.9151306e+33 5.1233645e-01
4.1329200e-01 6.0000000e-01 -5.5909546e-01 -1.9348708e-02 2.6838349e-01 1.2134316e-01 8.8214666e+33 5.1233645e-01
4.1329200e-01 6.0666667e-01 -5.5879591e-01 -1.9328610e-02 2.6826531e-01 1.2119356e-01 8.7272148e+33 5.1233645e-01
4.1329200e-01 6.1333333e-01 -5.5849362e-01 -1.9308358e-02 2.6814600e-01 1.2104254e-01 8.6323905e+33 5.1233645e-01
4.1329200e-01 6.2000000e-01 -5.5818860e-01 -1.9287954e-02 2.6802555e-01 1.2089012e-01 8.5370093e+33 5.1233645e-01
