
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.60398e+00 1.76829e+00 1.41884e+01 6.54552e-01 8.68768e-01 8.82223e-02 1.53478e+00 2.06071e+00 0.00000e+00 6.13047e+00 3.10704e-01 8.34365e-01 -1.69137e-01 4.98499e-01 1.16081e+01 6.92310e-01 8.68768e-01 8.68768e-01 5.02985e+00 0.00000e+00 1.78323e+01 9.91017e-01 1.00000e+00 9.96261e-01 1.22229e+00 1.00000e+00 1.13944e+00 5.96551e-01 -1.31040e+00 2.36645e+00 -1.73538e+01 3.34074e+00 -4.80760e+01 -2.33883e+02 -2.33720e+02 -1.94255e+00 -1.94109e+00 -1.17465e+00 -2.09755e-01 -1.80649e+01 -4.98830e+01 3.37166e+02 3.97595e+02 1.39999e-01 -2.66956e+04 6.68150e+05 3.79788e+02 -3.64208e+08 3.09327e+02 3.07333e+02 3.06605e+02 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
3.8996100e-01 4.2666667e-01 -6.1260618e-01 -2.1322086e-02 2.9169873e-01 1.7838016e-01 1.1836414e+34 6.5455165e-01
3.8996100e-01 4.3333333e-01 -6.1217488e-01 -2.1292543e-02 2.9153473e-01 1.7811216e-01 1.1697619e+34 6.5455165e-01
3.8996100e-01 4.4000000e-01 -6.1173793e-01 -2.1262672e-02 2.9136850e-01 1.7784053e-01 1.1557478e+34 6.5455165e-01
3.8996100e-01 4.4666667e-01 -6.1129540e-01 -2.1232477e-02 2.9120004e-01 1.7756529e-01 1.1416027e+34 6.5455165e-01
3.8996100e-01 4.5333333e-01 -6.1084733e-01 -2.1201965e-02 2.9102938e-01 1.7728646e-01 1.1273302e+34 6.5455165e-01
3.8996100e-01 4.6000000e-01 -6.1039376e-01 -2.1171142e-02 2.9085653e-01 1.7700407e-01 1.1129339e+34 6.5455165e-01
3.8996100e-01 4.6666667e-01 -6.0993475e-01 -2.1140012e-02 2.9068150e-01 1.7671815e-01 1.0984175e+34 6.5455165e-01
3.8996100e-01 4.7333333e-01 -6.0947034e-01 -2.1108581e-02 2.9050431e-01 1.7642871e-01 1.0837848e+34 6.5455165e-01
3.8996100e-01 4.8000000e-01 -6.0900058e-01 -2.1076856e-02 2.9032497e-01 1.7613580e-01 1.0690394e+34 6.5455165e-01
3.8996100e-01 4.8666667e-01 -6.0852553e-01 -2.1044841e-02 2.9014350e-01 1.7583942e-01 1.0541853e+34 6.5455165e-01
3.8996100e-01 4.9333333e-01 -6.0804523e-01 -2.1012543e-02 2.8995990e-01 1.7553962e-01 1.0392263e+34 6.5455165e-01
3.8996100e-01 5.0000000e-01 -6.0755974e-01 -2.0979966e-02 2.8977421e-01 1.7523642e-01 1.0241663e+34 6.5455165e-01
3.8996100e-01 5.0666667e-01 -6.0706910e-01 -2.0947118e-02 2.8958642e-01 1.7492984e-01 1.0090094e+34 6.5455165e-01
3.8996100e-01 5.1333333e-01 -6.0657337e-01 -2.0914004e-02 2.8939656e-01 1.7461993e-01 9.9375948e+33 6.5455165e-01
3.8996100e-01 5.2000000e-01 -6.0607260e-01 -2.0880629e-02 2.8920465e-01 1.7430669e-01 9.7842077e+33 6.5455165e-01
3.8996100e-01 5.2666667e-01 -6.0556685e-01 -2.0847000e-02 2.8901069e-01 1.7399017e-01 9.6299740e+33 6.5455165e-01
3.8996100e-01 5.3333333e-01 -6.0505617e-01 -2.0813122e-02 2.8881471e-01 1.7367040e-01 9.4749359e+33 6.5455165e-01
3.8996100e-01 5.4000000e-01 -6.0454062e-01 -2.0779001e-02 2.8861672e-01 1.7334741e-01 9.3191362e+33 6.5455165e-01
3.8996100e-01 5.4666667e-01 -6.0402024e-01 -2.0744644e-02 2.8841673e-01 1.7302122e-01 9.1626186e+33 6.5455165e-01
3.8996100e-01 5.5333333e-01 -6.0349511e-01 -2.0710056e-02 2.8821477e-01 1.7269187e-01 9.0054271e+33 6.5455165e-01
3.8996100e-01 5.6000000e-01 -6.0296526e-01 -2.0675242e-02 2.8801086e-01 1.7235939e-01 8.8476068e+33 6.5455165e-01
3.8996100e-01 5.6666667e-01 -6.0243077e-01 -2.0640210e-02 2.8780500e-01 1.7202381e-01 8.6892033e+33 6.5455165e-01
3.8996100e-01 5.7333333e-01 -6.0189168e-01 -2.0604965e-02 2.8759721e-01 1.7168517e-01 8.5302629e+33 6.5455165e-01
3.8996100e-01 5.8000000e-01 -6.0134806e-01 -2.0569512e-02 2.8738753e-01 1.7134349e-01 8.3708329e+33 6.5455165e-01
3.8996100e-01 5.8666667e-01 -6.0079996e-01 -2.0533859e-02 2.8717596e-01 1.7099882e-01 8.2109611e+33 6.5455165e-01
3.8996100e-01 5.9333333e-01 -6.0024745e-01 -2.0498011e-02 2.8696252e-01 1.7065119e-01 8.0506965e+33 6.5455165e-01
3.8996100e-01 6.0000000e-01 -5.9969059e-01 -2.0461974e-02 2.8674723e-01 1.7030063e-01 7.8900886e+33 6.5455165e-01
3.8996100e-01 6.0666667e-01 -5.9912943e-01 -2.0425754e-02 2.8653012e-01 1.6994718e-01 7.7291880e+33 6.5455165e-01
3.8996100e-01 6.1333333e-01 -5.9856405e-01 -2.0389357e-02 2.8631120e-01 1.6959087e-01 7.5680462e+33 6.5455165e-01
3.8996100e-01 6.2000000e-01 -5.9799449e-01 -2.0352790e-02 2.8609050e-01 1.6923175e-01 7.4067157e+33 6.5455165e-01
3.8996100e-01 6.2666667e-01 -5.9742082e-01 -2.0316058e-02 2.8586803e-01 1.6886984e-01 7.2452498e+33 6.5455165e-01
3.8996100e-01 6.3333333e-01 -5.9684312e-01 -2.0279168e-02 2.8564383e-01 1.6850519e-01 7.0837031e+33 6.5455165e-01
3.8996100e-01 6.4000000e-01 -5.9626143e-01 -2.0242125e-02 2.8541790e-01 1.6813783e-01 6.9221320e+33 6.5455165e-01
3.8996100e-01 6.4666667e-01 -5.9567583e-01 -2.0204937e-02 2.8519027e-01 1.6776780e-01 6.7606141e+33 6.5455165e-01
3.8996100e-01 6.5333333e-01 -5.9508637e-01 -2.0167608e-02 2.8496097e-01 1.6739515e-01 6.5992038e+33 6.5455165e-01
3.8996100e-01 6.6000000e-01 -5.9449314e-01 -2.0130145e-02 2.8473002e-01 1.6701991e-01 6.4379440e+33 6.5455165e-01
3.8996100e-01 6.6666667e-01 -5.9389618e-01 -2.0092554e-02 2.8449744e-01 1.6664212e-01 6.2768785e+33 6.5455165e-01
3.8996100e-01 6.7333333e-01 -5.9329557e-01 -2.0054841e-02 2.8426326e-01 1.6626183e-01 6.1160523e+33 6.5455165e-01
3.8996100e-01 6.8000000e-01 -5.9269138e-01 -2.0017012e-02 2.8402749e-01 1.6587907e-01 5.9555116e+33 6.5455165e-01
3.8996100e-01 6.8666667e-01 -5.9208367e-01 -1.9979074e-02 2.8379017e-01 1.6549389e-01 5.7953040e+33 6.5455165e-01
3.8996100e-01 6.9333333e-01 -5.9147251e-01 -1.9941031e-02 2.8355132e-01 1.6510633e-01 5.6354788e+33 6.5455165e-01
3.8996100e-01 7.0000000e-01 -5.9085797e-01 -1.9902892e-02 2.8331095e-01 1.6471644e-01 5.4760867e+33 6.5455165e-01
3.8996100e-01 7.0666667e-01 -5.9024012e-01 -1.9864660e-02 2.8306910e-01 1.6432426e-01 5.3171804e+33 6.5455165e-01
3.8996100e-01 7.1333333e-01 -5.8961902e-01 -1.9826342e-02 2.8282578e-01 1.6392983e-01 5.1588147e+33 6.5455165e-01
3.8996100e-01 7.2000000e-01 -5.8899475e-01 -1.9787944e-02 2.8258103e-01 1.6353321e-01 5.0010463e+33 6.5455165e-01
3.8996100e-01 7.2666667e-01 -5.8836738e-01 -1.9749472e-02 2.8233486e-01 1.6313443e-01 4.8439345e+33 6.5455165e-01
3.8996100e-01 7.3333333e-01 -5.8773697e-01 -1.9710932e-02 2.8208730e-01 1.6273355e-01 4.6875410e+33 6.5455165e-01
3.8996100e-01 7.4000000e-01 -5.8710360e-01 -1.9672328e-02 2.8183837e-01 1.6233061e-01 4.5319303e+33 6.5455165e-01
3.8996100e-01 7.4666667e-01 -5.8646735e-01 -1.9633668e-02 2.8158810e-01 1.6192567e-01 4.3771698e+33 6.5455165e-01
3.8996100e-01 7.5333333e-01 -5.8582827e-01 -1.9594955e-02 2.8133650e-01 1.6151876e-01 4.2233299e+33 6.5455165e-01
3.8996100e-01 7.6000000e-01 -5.8518645e-01 -1.9556197e-02 2.8108361e-01 1.6110995e-01 4.0704847e+33 6.5455165e-01
3.8996100e-01 7.6666667e-01 -5.8454196e-01 -1.9517398e-02 2.8082945e-01 1.6069929e-01 3.9187116e+33 6.5455165e-01
3.8996100e-01 7.7333333e-01 -5.8389488e-01 -1.9478563e-02 2.8057404e-01 1.6028682e-01 3.7680919e+33 6.5455165e-01
3.8996100e-01 7.8000000e-01 -5.8324527e-01 -1.9439699e-02 2.8031742e-01 1.5987259e-01 3.6187108e+33 6.5455165e-01
3.8996100e-01 7.8666667e-01 -5.8259322e-01 -1.9400809e-02 2.8005959e-01 1.5945667e-01 3.4706577e+33 6.5455165e-01
3.8996100e-01 7.9333333e-01 -5.8193881e-01 -1.9361900e-02 2.7980061e-01 1.5903911e-01 3.3240266e+33 6.5455165e-01
3.8996100e-01 8.0000000e-01 -5.8128210e-01 -1.9322975e-02 2.7954048e-01 1.5861996e-01 3.1789159e+33 6.5455165e-01
3.8996100e-01 8.0666667e-01 -5.8062319e-01 -1.9284042e-02 2.7927925e-01 1.5819928e-01 3.0354290e+33 6.5455165e-01
3.8996100e-01 8.1333333e-01 -5.7996215e-01 -1.9245103e-02 2.7901694e-01 1.5777713e-01 2.8936798e+33 6.5455165e-01
3.8996100e-01 8.2000000e-01 -5.7929906e-01 -1.9206164e-02 2.7875359e-01 1.5735357e-01 2.7537617e+33 6.5455165e-01
3.8996100e-01 8.2666667e-01 -5.7863402e-01 -1.9167231e-02 2.7848923e-01 1.5692865e-01 2.6157060e+33 6.5455165e-01
3.8996100e-01 8.3333333e-01 -5.7796709e-01 -1.9128307e-02 2.7822389e-01 1.5650244e-01 2.4795522e+33 6.5455165e-01
3.8996100e-01 8.4000000e-01 -5.7729838e-01 -1.9089398e-02 2.7795762e-01 1.5607500e-01 2.3453536e+33 6.5455165e-01
3.8996100e-01 8.4666667e-01 -5.7662795e-01 -1.9050509e-02 2.7769046e-01 1.5564640e-01 2.2131782e+33 6.5455165e-01
3.8996100e-01 8.5333333e-01 -5.7595592e-01 -1.9011644e-02 2.7742244e-01 1.5521669e-01 2.0831097e+33 6.5455165e-01
3.8996100e-01 8.6000000e-01 -5.7528235e-01 -1.8972808e-02 2.7715360e-01 1.5478596e-01 1.9552491e+33 6.5455165e-01
3.8996100e-01 8.6666667e-01 -5.7460735e-01 -1.8934007e-02 2.7688399e-01 1.5435427e-01 1.8297152e+33 6.5455165e-01
3.8996100e-01 8.7333333e-01 -5.7393100e-01 -1.8895244e-02 2.7661365e-01 1.5392168e-01 1.7066455e+33 6.5455165e-01
3.8996100e-01 8.8000000e-01 -5.7325339e-01 -1.8856524e-02 2.7634262e-01 1.5348828e-01 1.5861970e+33 6.5455165e-01
3.8996100e-01 8.8666667e-01 -5.7257462e-01 -1.8817853e-02 2.7607093e-01 1.5305415e-01 1.4685464e+33 6.5455165e-01
3.8996100e-01 8.9333333e-01 -5.7189478e-01 -1.8779235e-02 2.7579863e-01 1.5261935e-01 1.3538900e+33 6.5455165e-01
3.8996100e-01 9.0000000e-01 -5.7121396e-01 -1.8740673e-02 2.7552574e-01 1.5218397e-01 1.2424434e+33 6.5455165e-01
3.8996100e-01 9.0666667e-01 -5.7053226e-01 -1.8702172e-02 2.7525231e-01 1.5174810e-01 1.1344402e+33 6.5455165e-01
3.8996100e-01 9.1333333e-01 -5.6984976e-01 -1.8663735e-02 2.7497835e-01 1.5131183e-01 1.0301306e+33 6.5455165e-01
3.8996100e-01 9.2000000e-01 -5.6916656e-01 -1.8625364e-02 2.7470391e-01 1.5087524e-01 9.2957962e+32 6.5455165e-01
3.8996100e-01 9.2666667e-01 -5.6848277e-01 -1.8587061e-02 2.7442899e-01 1.5043842e-01 8.3250756e+32 6.5455165e-01
3.8996100e-01 9.3333333e-01 -5.6779847e-01 -1.8548827e-02 2.7415363e-01 1.5000148e-01 7.3954617e+32 6.5455165e-01
3.8996100e-01 9.4000000e-01 -5.6711376e-01 -1.8510659e-02 2.7387786e-01 1.4956451e-01 6.5134139e+32 6.5455165e-01
3.8996100e-01 9.4666667e-01 -5.6642877e-01 -1.8472554e-02 2.7360171e-01 1.4912762e-01 5.6845180e+32 6.5455165e-01
3.8996100e-01 9.5333333e-01 -5.6574361e-01 -1.8434506e-02 2.7332524e-01 1.4869090e-01 4.9142434e+32 6.5455165e-01
3.8996100e-01 9.6000000e-01 -5.6505841e-01 -1.8396505e-02 2.7304851e-01 1.4825447e-01 4.2078181e+32 6.5455165e-01
3.8996100e-01 9.6666667e-01 -5.6437332e-01 -1.8358535e-02 2.7277165e-01 1.4781843e-01 3.5647931e+32 6.5455165e-01
3.8996100e-01 9.7333333e-01 -5.6368853e-01 -1.8320577e-02 2.7249483e-01 1.4738288e-01 2.9856812e+32 6.5455165e-01
3.8996100e-01 9.8000000e-01 -5.6300425e-01 -1.8282604e-02 2.7221830e-01 1.4694793e-01 2.4704596e+32 6.5455165e-01
3.8996100e-01 9.8666667e-01 -5.6232074e-01 -1.8244580e-02 2.7194242e-01 1.4651367e-01 2.0179374e+32 6.5455165e-01
3.8996100e-01 9.9333333e-01 -5.6163833e-01 -1.8206461e-02 2.7166774e-01 1.4608021e-01 1.6264186e+32 6.5455165e-01
3.8996100e-01 1.0000000e+00 -5.6095742e-01 -1.8168190e-02 2.7139462e-01 1.4564761e-01 1.2927071e+32 6.5455165e-01
3.9329400e-01 0.0000000e+00 -6.2048079e-01 -2.1778649e-02 2.9413524e-01 1.8384172e-01 1.5506822e+34 6.5455165e-01
3.9329400e-01 6.6666667e-03 -6.2047715e-01 -2.1778390e-02 2.9413323e-01 1.8383948e-01 1.5505555e+34 6.5455165e-01
3.9329400e-01 1.3333333e-02 -6.2046621e-01 -2.1777614e-02 2.9412917e-01 1.8383276e-01 1.5501754e+34 6.5455165e-01
3.9329400e-01 2.0000000e-02 -6.2044799e-01 -2.1776321e-02 2.9412235e-01 1.8382155e-01 1.5495421e+34 6.5455165e-01
3.9329400e-01 2.6666667e-02 -6.2042249e-01 -2.1774510e-02 2.9411280e-01 1.8380585e-01 1.5486556e+34 6.5455165e-01
3.9329400e-01 3.3333333e-02 -6.2038970e-01 -2.1772184e-02 2.9410053e-01 1.8378568e-01 1.5475162e+34 6.5455165e-01
3.9329400e-01 4.0000000e-02 -6.2034963e-01 -2.1769341e-02 2.9408553e-01 1.8376103e-01 1.5461241e+34 6.5455165e-01
3.9329400e-01 4.6666667e-02 -6.2030228e-01 -2.1765982e-02 2.9406782e-01 1.8373190e-01 1.5444798e+34 6.5455165e-01
3.9329400e-01 5.3333333e-02 -6.2024767e-01 -2.1762109e-02 2.9404738e-01 1.8369830e-01 1.5425836e+34 6.5455165e-01
3.9329400e-01 6.0000000e-02 -6.2018579e-01 -2.1757722e-02 2.9402422e-01 1.8366022e-01 1.5404360e+34 6.5455165e-01
3.9329400e-01 6.6666667e-02 -6.2011666e-01 -2.1752821e-02 2.9399834e-01 1.8361768e-01 1.5380375e+34 6.5455165e-01
3.9329400e-01 7.3333333e-02 -6.2004027e-01 -2.1747409e-02 2.9396975e-01 1.8357067e-01 1.5353888e+34 6.5455165e-01
3.9329400e-01 8.0000000e-02 -6.1995665e-01 -2.1741486e-02 2.9393844e-01 1.8351920e-01 1.5324905e+34 6.5455165e-01
3.9329400e-01 8.6666667e-02 -6.1986580e-01 -2.1735052e-02 2.9390443e-01 1.8346327e-01 1.5293432e+34 6.5455165e-01
3.9329400e-01 9.3333333e-02 -6.1976772e-01 -2.1728111e-02 2.9386771e-01 1.8340289e-01 1.5259479e+34 6.5455165e-01
3.9329400e-01 1.0000000e-01 -6.1966244e-01 -2.1720662e-02 2.9382829e-01 1.8333807e-01 1.5223053e+34 6.5455165e-01
3.9329400e-01 1.0666667e-01 -6.1954995e-01 -2.1712708e-02 2.9378617e-01 1.8326881e-01 1.5184164e+34 6.5455165e-01
3.9329400e-01 1.1333333e-01 -6.1943029e-01 -2.1704250e-02 2.9374136e-01 1.8319511e-01 1.5142820e+34 6.5455165e-01
3.9329400e-01 1.2000000e-01 -6.1930345e-01 -2.1695290e-02 2.9369385e-01 1.8311698e-01 1.5099034e+34 6.5455165e-01
3.9329400e-01 1.2666667e-01 -6.1916945e-01 -2.1685830e-02 2.9364366e-01 1.8303443e-01 1.5052815e+34 6.5455165e-01
3.9329400e-01 1.3333333e-01 -6.1902831e-01 -2.1675872e-02 2.9359078e-01 1.8294746e-01 1.5004174e+34 6.5455165e-01
3.9329400e-01 1.4000000e-01 -6.1888004e-01 -2.1665417e-02 2.9353523e-01 1.8285609e-01 1.4953125e+34 6.5455165e-01
3.9329400e-01 1.4666667e-01 -6.1872466e-01 -2.1654468e-02 2.9347700e-01 1.8276032e-01 1.4899680e+34 6.5455165e-01
3.9329400e-01 1.5333333e-01 -6.1856218e-01 -2.1643027e-02 2.9341610e-01 1.8266016e-01 1.4843853e+34 6.5455165e-01
3.9329400e-01 1.6000000e-01 -6.1839264e-01 -2.1631096e-02 2.9335254e-01 1.8255561e-01 1.4785657e+34 6.5455165e-01
3.9329400e-01 1.6666667e-01 -6.1821603e-01 -2.1618678e-02 2.9328633e-01 1.8244670e-01 1.4725107e+34 6.5455165e-01
3.9329400e-01 1.7333333e-01 -6.1803239e-01 -2.1605775e-02 2.9321746e-01 1.8233341e-01 1.4662218e+34 6.5455165e-01
3.9329400e-01 1.8000000e-01 -6.1784174e-01 -2.1592391e-02 2.9314594e-01 1.8221578e-01 1.4597007e+34 6.5455165e-01
3.9329400e-01 1.8666667e-01 -6.1764409e-01 -2.1578527e-02 2.9307178e-01 1.8209380e-01 1.4529489e+34 6.5455165e-01
3.9329400e-01 1.9333333e-01 -6.1743947e-01 -2.1564186e-02 2.9299499e-01 1.8196749e-01 1.4459682e+34 6.5455165e-01
3.9329400e-01 2.0000000e-01 -6.1722790e-01 -2.1549372e-02 2.9291557e-01 1.8183685e-01 1.4387603e+34 6.5455165e-01
3.9329400e-01 2.0666667e-01 -6.1700940e-01 -2.1534086e-02 2.9283353e-01 1.8170191e-01 1.4313271e+34 6.5455165e-01
3.9329400e-01 2.1333333e-01 -6.1678400e-01 -2.1518334e-02 2.9274887e-01 1.8156266e-01 1.4236704e+34 6.5455165e-01
3.9329400e-01 2.2000000e-01 -6.1655173e-01 -2.1502116e-02 2.9266161e-01 1.8141913e-01 1.4157922e+34 6.5455165e-01
3.9329400e-01 2.2666667e-01 -6.1631260e-01 -2.1485438e-02 2.9257174e-01 1.8127133e-01 1.4076945e+34 6.5455165e-01
3.9329400e-01 2.3333333e-01 -6.1606666e-01 -2.1468301e-02 2.9247928e-01 1.8111926e-01 1.3993794e+34 6.5455165e-01
3.9329400e-01 2.4000000e-01 -6.1581391e-01 -2.1450710e-02 2.9238423e-01 1.8096295e-01 1.3908490e+34 6.5455165e-01
3.9329400e-01 2.4666667e-01 -6.1555440e-01 -2.1432668e-02 2.9228661e-01 1.8080240e-01 1.3821054e+34 6.5455165e-01
3.9329400e-01 2.5333333e-01 -6.1528816e-01 -2.1414178e-02 2.9218641e-01 1.8063763e-01 1.3731510e+34 6.5455165e-01
3.9329400e-01 2.6000000e-01 -6.1501520e-01 -2.1395245e-02 2.9208365e-01 1.8046865e-01 1.3639880e+34 6.5455165e-01
3.9329400e-01 2.6666667e-01 -6.1473557e-01 -2.1375872e-02 2.9197834e-01 1.8029549e-01 1.3546189e+34 6.5455165e-01
3.9329400e-01 2.7333333e-01 -6.1444929e-01 -2.1356062e-02 2.9187048e-01 1.8011815e-01 1.3450462e+34 6.5455165e-01
3.9329400e-01 2.8000000e-01 -6.1415639e-01 -2.1335821e-02 2.9176008e-01 1.7993665e-01 1.3352724e+34 6.5455165e-01
3.9329400e-01 2.8666667e-01 -6.1385692e-01 -2.1315151e-02 2.9164716e-01 1.7975101e-01 1.3252998e+34 6.5455165e-01
3.9329400e-01 2.9333333e-01 -6.1355089e-01 -2.1294057e-02 2.9153172e-01 1.7956124e-01 1.3151311e+34 6.5455165e-01
3.9329400e-01 3.0000000e-01 -6.1323836e-01 -2.1272543e-02 2.9141377e-01 1.7936736e-01 1.3047689e+34 6.5455165e-01
3.9329400e-01 3.0666667e-01 -6.1291934e-01 -2.1250613e-02 2.9129333e-01 1.7916939e-01 1.2942158e+34 6.5455165e-01
3.9329400e-01 3.1333333e-01 -6.1259388e-01 -2.1228273e-02 2.9117039e-01 1.7896734e-01 1.2834745e+34 6.5455165e-01
3.9329400e-01 3.2000000e-01 -6.1226201e-01 -2.1205525e-02 2.9104498e-01 1.7876124e-01 1.2725478e+34 6.5455165e-01
3.9329400e-01 3.2666667e-01 -6.1192377e-01 -2.1182374e-02 2.9091711e-01 1.7855111e-01 1.2614384e+34 6.5455165e-01
3.9329400e-01 3.3333333e-01 -6.1157921e-01 -2.1158826e-02 2.9078677e-01 1.7833695e-01 1.2501493e+34 6.5455165e-01
3.9329400e-01 3.4000000e-01 -6.1122834e-01 -2.1134884e-02 2.9065400e-01 1.7811879e-01 1.2386834e+34 6.5455165e-01
3.9329400e-01 3.4666667e-01 -6.1087123e-01 -2.1110554e-02 2.9051879e-01 1.7789666e-01 1.2270435e+34 6.5455165e-01
3.9329400e-01 3.5333333e-01 -6.1050790e-01 -2.1085840e-02 2.9038117e-01 1.7767057e-01 1.2152328e+34 6.5455165e-01
3.9329400e-01 3.6000000e-01 -6.1013839e-01 -2.1060747e-02 2.9024113e-01 1.7744054e-01 1.2032542e+34 6.5455165e-01
3.9329400e-01 3.6666667e-01 -6.0976275e-01 -2.1035279e-02 2.9009871e-01 1.7720659e-01 1.1911110e+34 6.5455165e-01
3.9329400e-01 3.7333333e-01 -6.0938102e-01 -2.1009443e-02 2.8995390e-01 1.7696875e-01 1.1788061e+34 6.5455165e-01
3.9329400e-01 3.8000000e-01 -6.0899325e-01 -2.0983242e-02 2.8980672e-01 1.7672704e-01 1.1663429e+34 6.5455165e-01
3.9329400e-01 3.8666667e-01 -6.0859947e-01 -2.0956682e-02 2.8965718e-01 1.7648147e-01 1.1537246e+34 6.5455165e-01
3.9329400e-01 3.9333333e-01 -6.0819973e-01 -2.0929769e-02 2.8950530e-01 1.7623208e-01 1.1409544e+34 6.5455165e-01
3.9329400e-01 4.0000000e-01 -6.0779407e-01 -2.0902507e-02 2.8935110e-01 1.7597888e-01 1.1280359e+34 6.5455165e-01
3.9329400e-01 4.0666667e-01 -6.0738254e-01 -2.0874901e-02 2.8919458e-01 1.7572191e-01 1.1149724e+34 6.5455165e-01
3.9329400e-01 4.1333333e-01 -6.0696519e-01 -2.0846957e-02 2.8903576e-01 1.7546117e-01 1.1017673e+34 6.5455165e-01
3.9329400e-01 4.2000000e-01 -6.0654206e-01 -2.0818680e-02 2.8887465e-01 1.7519671e-01 1.0884241e+34 6.5455165e-01
3.9329400e-01 4.2666667e-01 -6.0611319e-01 -2.0790076e-02 2.8871127e-01 1.7492854e-01 1.0749465e+34 6.5455165e-01
3.9329400e-01 4.3333333e-01 -6.0567865e-01 -2.0761150e-02 2.8854563e-01 1.7465669e-01 1.0613381e+34 6.5455165e-01
3.9329400e-01 4.4000000e-01 -6.0523847e-01 -2.0731908e-02 2.8837775e-01 1.7438118e-01 1.0476025e+34 6.5455165e-01
3.9329400e-01 4.4666667e-01 -6.0479271e-01 -2.0702355e-02 2.8820765e-01 1.7410204e-01 1.0337434e+34 6.5455165e-01
3.9329400e-01 4.5333333e-01 -6.0434141e-01 -2.0672497e-02 2.8803533e-01 1.7381931e-01 1.0197648e+34 6.5455165e-01
3.9329400e-01 4.6000000e-01 -6.0388463e-01 -2.0642339e-02 2.8786082e-01 1.7353299e-01 1.0056703e+34 6.5455165e-01
3.9329400e-01 4.6666667e-01 -6.0342241e-01 -2.0611887e-02 2.8768412e-01 1.7324313e-01 9.9146389e+33 6.5455165e-01
3.9329400e-01 4.7333333e-01 -6.0295482e-01 -2.0581146e-02 2.8750526e-01 1.7294976e-01 9.7714957e+33 6.5455165e-01
3.9329400e-01 4.8000000e-01 -6.0248189e-01 -2.0550124e-02 2.8732425e-01 1.7265289e-01 9.6273133e+33 6.5455165e-01
3.9329400e-01 4.8666667e-01 -6.0200369e-01 -2.0518824e-02 2.8714111e-01 1.7235256e-01 9.4821325e+33 6.5455165e-01
3.9329400e-01 4.9333333e-01 -6.0152027e-01 -2.0487254e-02 2.8695585e-01 1.7204880e-01 9.3359949e+33 6.5455165e-01
3.9329400e-01 5.0000000e-01 -6.0103168e-01 -2.0455418e-02 2.8676849e-01 1.7174164e-01 9.1889424e+33 6.5455165e-01
3.9329400e-01 5.0666667e-01 -6.0053797e-01 -2.0423323e-02 2.8657904e-01 1.7143111e-01 9.0410179e+33 6.5455165e-01
3.9329400e-01 5.1333333e-01 -6.0003921e-01 -2.0390975e-02 2.8638753e-01 1.7111723e-01 8.8922648e+33 6.5455165e-01
3.9329400e-01 5.2000000e-01 -5.9953545e-01 -2.0358379e-02 2.8619396e-01 1.7080005e-01 8.7427272e+33 6.5455165e-01
3.9329400e-01 5.2666667e-01 -5.9902674e-01 -2.0325541e-02 2.8599836e-01 1.7047960e-01 8.5924500e+33 6.5455165e-01
3.9329400e-01 5.3333333e-01 -5.9851315e-01 -2.0292468e-02 2.8580075e-01 1.7015590e-01 8.4414787e+33 6.5455165e-01
3.9329400e-01 5.4000000e-01 -5.9799473e-01 -2.0259165e-02 2.8560114e-01 1.6982899e-01 8.2898597e+33 6.5455165e-01
3.9329400e-01 5.4666667e-01 -5.9747154e-01 -2.0225638e-02 2.8539955e-01 1.6949890e-01 8.1376402e+33 6.5455165e-01
3.9329400e-01 5.5333333e-01 -5.9694364e-01 -2.0191894e-02 2.8519599e-01 1.6916567e-01 7.9848682e+33 6.5455165e-01
3.9329400e-01 5.6000000e-01 -5.9641109e-01 -2.0157938e-02 2.8499050e-01 1.6882933e-01 7.8315923e+33 6.5455165e-01
3.9329400e-01 5.6666667e-01 -5.9587395e-01 -2.0123776e-02 2.8478308e-01 1.6848992e-01 7.6778624e+33 6.5455165e-01
3.9329400e-01 5.7333333e-01 -5.9533228e-01 -2.0089415e-02 2.8457376e-01 1.6814748e-01 7.5237289e+33 6.5455165e-01
3.9329400e-01 5.8000000e-01 -5.9478614e-01 -2.0054860e-02 2.8436255e-01 1.6780203e-01 7.3692434e+33 6.5455165e-01
3.9329400e-01 5.8666667e-01 -5.9423560e-01 -2.0020117e-02 2.8414947e-01 1.6745362e-01 7.2144584e+33 6.5455165e-01
