
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.44321e+00 1.58803e+00 1.25687e+01 4.46667e-01 9.79249e-01 3.68720e-02 7.93277e-01 1.56082e+00 0.00000e+00 3.69871e+00 2.60399e-01 5.60027e-01 -2.29901e-02 4.59088e-01 1.02897e+01 8.68130e-01 9.79249e-01 9.79249e-01 4.64620e+00 0.00000e+00 1.40355e+01 9.89792e-01 1.00000e+00 9.94554e-01 1.22149e+00 1.00000e+00 1.15902e+00 3.80862e-01 -6.59515e-01 2.12925e+00 -6.36257e+00 1.72671e+00 -1.02562e+01 -8.57440e+01 -8.56905e+01 -4.14412e-01 -4.14099e-01 -1.06380e+00 -2.34643e-01 -6.56023e+00 -1.05447e+01 6.43619e+01 9.28440e+01 8.30907e-02 -8.54735e+03 7.25440e+05 9.08395e+01 -6.10506e+07 4.71651e+01 4.60728e+01 4.57492e+01 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.1662500e-01 9.4000000e-01 -5.3812911e-01 -1.8472432e-02 2.5965552e-01 9.8453194e-02 5.7465661e+33 4.4666733e-01
4.1662500e-01 9.4666667e-01 -5.3781797e-01 -1.8452221e-02 2.5952912e-01 9.8316853e-02 5.6587397e+33 4.4666733e-01
4.1662500e-01 9.5333333e-01 -5.3750509e-01 -1.8431844e-02 2.5940165e-01 9.8179802e-02 5.5708357e+33 4.4666733e-01
4.1662500e-01 9.6000000e-01 -5.3719045e-01 -1.8411242e-02 2.5927312e-01 9.8042023e-02 5.4828531e+33 4.4666733e-01
4.1662500e-01 9.6666667e-01 -5.3687404e-01 -1.8390332e-02 2.5914361e-01 9.7903489e-02 5.3947893e+33 4.4666733e-01
4.1662500e-01 9.7333333e-01 -5.3655586e-01 -1.8369005e-02 2.5901330e-01 9.7764161e-02 5.3066401e+33 4.4666733e-01
4.1662500e-01 9.8000000e-01 -5.3623593e-01 -1.8347115e-02 2.5888255e-01 9.7623981e-02 5.2184000e+33 4.4666733e-01
4.1662500e-01 9.8666667e-01 -5.3591432e-01 -1.8324474e-02 2.5875193e-01 9.7482868e-02 5.1300629e+33 4.4666733e-01
4.1662500e-01 9.9333333e-01 -5.3559112e-01 -1.8300840e-02 2.5862257e-01 9.7340715e-02 5.0416226e+33 4.4666733e-01
4.1662500e-01 1.0000000e+00 -5.3526651e-01 -1.8275908e-02 2.5849530e-01 9.7197378e-02 4.9530740e+33 4.4666733e-01
4.1995800e-01 0.0000000e+00 -5.5572212e-01 -1.9596148e-02 2.6627941e-01 1.0651126e-01 1.2248670e+34 4.4666733e-01
4.1995800e-01 6.6666667e-03 -5.5572084e-01 -1.9596057e-02 2.6627866e-01 1.0651071e-01 1.2248220e+34 4.4666733e-01
4.1995800e-01 1.3333333e-02 -5.5571700e-01 -1.9595783e-02 2.6627716e-01 1.0650905e-01 1.2246869e+34 4.4666733e-01
4.1995800e-01 2.0000000e-02 -5.5571059e-01 -1.9595327e-02 2.6627463e-01 1.0650628e-01 1.2244617e+34 4.4666733e-01
4.1995800e-01 2.6666667e-02 -5.5570163e-01 -1.9594689e-02 2.6627110e-01 1.0650240e-01 1.2241465e+34 4.4666733e-01
4.1995800e-01 3.3333333e-02 -5.5569011e-01 -1.9593869e-02 2.6626657e-01 1.0649742e-01 1.2237413e+34 4.4666733e-01
4.1995800e-01 4.0000000e-02 -5.5567604e-01 -1.9592867e-02 2.6626102e-01 1.0649133e-01 1.2232462e+34 4.4666733e-01
4.1995800e-01 4.6666667e-02 -5.5565940e-01 -1.9591683e-02 2.6625447e-01 1.0648413e-01 1.2226612e+34 4.4666733e-01
4.1995800e-01 5.3333333e-02 -5.5564021e-01 -1.9590317e-02 2.6624692e-01 1.0647583e-01 1.2219864e+34 4.4666733e-01
4.1995800e-01 6.0000000e-02 -5.5561846e-01 -1.9588770e-02 2.6623836e-01 1.0646642e-01 1.2212218e+34 4.4666733e-01
4.1995800e-01 6.6666667e-02 -5.5559415e-01 -1.9587041e-02 2.6622880e-01 1.0645590e-01 1.2203676e+34 4.4666733e-01
4.1995800e-01 7.3333333e-02 -5.5556730e-01 -1.9585131e-02 2.6621824e-01 1.0644428e-01 1.2194238e+34 4.4666733e-01
4.1995800e-01 8.0000000e-02 -5.5553789e-01 -1.9583041e-02 2.6620668e-01 1.0643155e-01 1.2183906e+34 4.4666733e-01
4.1995800e-01 8.6666667e-02 -5.5550593e-01 -1.9580770e-02 2.6619413e-01 1.0641772e-01 1.2172680e+34 4.4666733e-01
4.1995800e-01 9.3333333e-02 -5.5547142e-01 -1.9578318e-02 2.6618057e-01 1.0640279e-01 1.2160562e+34 4.4666733e-01
4.1995800e-01 1.0000000e-01 -5.5543437e-01 -1.9575687e-02 2.6616603e-01 1.0638675e-01 1.2147554e+34 4.4666733e-01
4.1995800e-01 1.0666667e-01 -5.5539477e-01 -1.9572876e-02 2.6615049e-01 1.0636961e-01 1.2133656e+34 4.4666733e-01
4.1995800e-01 1.1333333e-01 -5.5535263e-01 -1.9569885e-02 2.6613396e-01 1.0635137e-01 1.2118871e+34 4.4666733e-01
4.1995800e-01 1.2000000e-01 -5.5530795e-01 -1.9566716e-02 2.6611644e-01 1.0633202e-01 1.2103199e+34 4.4666733e-01
4.1995800e-01 1.2666667e-01 -5.5526073e-01 -1.9563367e-02 2.6609794e-01 1.0631158e-01 1.2086644e+34 4.4666733e-01
4.1995800e-01 1.3333333e-01 -5.5521098e-01 -1.9559841e-02 2.6607844e-01 1.0629003e-01 1.2069205e+34 4.4666733e-01
4.1995800e-01 1.4000000e-01 -5.5515869e-01 -1.9556136e-02 2.6605797e-01 1.0626739e-01 1.2050886e+34 4.4666733e-01
4.1995800e-01 1.4666667e-01 -5.5510387e-01 -1.9552254e-02 2.6603650e-01 1.0624365e-01 1.2031689e+34 4.4666733e-01
4.1995800e-01 1.5333333e-01 -5.5504652e-01 -1.9548194e-02 2.6601406e-01 1.0621881e-01 1.2011614e+34 4.4666733e-01
4.1995800e-01 1.6000000e-01 -5.5498664e-01 -1.9543957e-02 2.6599063e-01 1.0619288e-01 1.1990666e+34 4.4666733e-01
4.1995800e-01 1.6666667e-01 -5.5492425e-01 -1.9539543e-02 2.6596621e-01 1.0616585e-01 1.1968844e+34 4.4666733e-01
4.1995800e-01 1.7333333e-01 -5.5485933e-01 -1.9534953e-02 2.6594082e-01 1.0613773e-01 1.1946153e+34 4.4666733e-01
4.1995800e-01 1.8000000e-01 -5.5479189e-01 -1.9530188e-02 2.6591445e-01 1.0610851e-01 1.1922595e+34 4.4666733e-01
4.1995800e-01 1.8666667e-01 -5.5472194e-01 -1.9525246e-02 2.6588709e-01 1.0607820e-01 1.1898171e+34 4.4666733e-01
4.1995800e-01 1.9333333e-01 -5.5464947e-01 -1.9520129e-02 2.6585876e-01 1.0604680e-01 1.1872885e+34 4.4666733e-01
4.1995800e-01 2.0000000e-01 -5.5457450e-01 -1.9514838e-02 2.6582944e-01 1.0601431e-01 1.1846739e+34 4.4666733e-01
4.1995800e-01 2.0666667e-01 -5.5449702e-01 -1.9509372e-02 2.6579914e-01 1.0598073e-01 1.1819736e+34 4.4666733e-01
4.1995800e-01 2.1333333e-01 -5.5441704e-01 -1.9503731e-02 2.6576786e-01 1.0594606e-01 1.1791878e+34 4.4666733e-01
4.1995800e-01 2.2000000e-01 -5.5433456e-01 -1.9497917e-02 2.6573560e-01 1.0591031e-01 1.1763169e+34 4.4666733e-01
4.1995800e-01 2.2666667e-01 -5.5424958e-01 -1.9491930e-02 2.6570236e-01 1.0587347e-01 1.1733611e+34 4.4666733e-01
4.1995800e-01 2.3333333e-01 -5.5416212e-01 -1.9485769e-02 2.6566814e-01 1.0583555e-01 1.1703208e+34 4.4666733e-01
4.1995800e-01 2.4000000e-01 -5.5407216e-01 -1.9479436e-02 2.6563293e-01 1.0579655e-01 1.1671963e+34 4.4666733e-01
4.1995800e-01 2.4666667e-01 -5.5397972e-01 -1.9472931e-02 2.6559675e-01 1.0575646e-01 1.1639879e+34 4.4666733e-01
4.1995800e-01 2.5333333e-01 -5.5388479e-01 -1.9466254e-02 2.6555958e-01 1.0571530e-01 1.1606960e+34 4.4666733e-01
4.1995800e-01 2.6000000e-01 -5.5378739e-01 -1.9459405e-02 2.6552143e-01 1.0567306e-01 1.1573208e+34 4.4666733e-01
4.1995800e-01 2.6666667e-01 -5.5368752e-01 -1.9452386e-02 2.6548230e-01 1.0562974e-01 1.1538627e+34 4.4666733e-01
4.1995800e-01 2.7333333e-01 -5.5358517e-01 -1.9445196e-02 2.6544218e-01 1.0558535e-01 1.1503222e+34 4.4666733e-01
4.1995800e-01 2.8000000e-01 -5.5348036e-01 -1.9437836e-02 2.6540109e-01 1.0553988e-01 1.1466995e+34 4.4666733e-01
4.1995800e-01 2.8666667e-01 -5.5337310e-01 -1.9430306e-02 2.6535901e-01 1.0549334e-01 1.1429952e+34 4.4666733e-01
4.1995800e-01 2.9333333e-01 -5.5326337e-01 -1.9422608e-02 2.6531596e-01 1.0544573e-01 1.1392094e+34 4.4666733e-01
4.1995800e-01 3.0000000e-01 -5.5315120e-01 -1.9414742e-02 2.6527193e-01 1.0539706e-01 1.1353427e+34 4.4666733e-01
4.1995800e-01 3.0666667e-01 -5.5303658e-01 -1.9406707e-02 2.6522692e-01 1.0534732e-01 1.1313955e+34 4.4666733e-01
4.1995800e-01 3.1333333e-01 -5.5291952e-01 -1.9398506e-02 2.6518093e-01 1.0529651e-01 1.1273682e+34 4.4666733e-01
4.1995800e-01 3.2000000e-01 -5.5280003e-01 -1.9390138e-02 2.6513398e-01 1.0524464e-01 1.1232613e+34 4.4666733e-01
4.1995800e-01 3.2666667e-01 -5.5267810e-01 -1.9381604e-02 2.6508605e-01 1.0519170e-01 1.1190751e+34 4.4666733e-01
4.1995800e-01 3.3333333e-01 -5.5255375e-01 -1.9372906e-02 2.6503715e-01 1.0513771e-01 1.1148101e+34 4.4666733e-01
4.1995800e-01 3.4000000e-01 -5.5242699e-01 -1.9364042e-02 2.6498728e-01 1.0508267e-01 1.1104669e+34 4.4666733e-01
4.1995800e-01 3.4666667e-01 -5.5229781e-01 -1.9355016e-02 2.6493645e-01 1.0502656e-01 1.1060458e+34 4.4666733e-01
4.1995800e-01 3.5333333e-01 -5.5216622e-01 -1.9345826e-02 2.6488466e-01 1.0496941e-01 1.1015474e+34 4.4666733e-01
4.1995800e-01 3.6000000e-01 -5.5203223e-01 -1.9336474e-02 2.6483192e-01 1.0491120e-01 1.0969721e+34 4.4666733e-01
4.1995800e-01 3.6666667e-01 -5.5189585e-01 -1.9326962e-02 2.6477821e-01 1.0485194e-01 1.0923205e+34 4.4666733e-01
4.1995800e-01 3.7333333e-01 -5.5175709e-01 -1.9317289e-02 2.6472356e-01 1.0479164e-01 1.0875931e+34 4.4666733e-01
4.1995800e-01 3.8000000e-01 -5.5161594e-01 -1.9307456e-02 2.6466796e-01 1.0473030e-01 1.0827904e+34 4.4666733e-01
4.1995800e-01 3.8666667e-01 -5.5147241e-01 -1.9297465e-02 2.6461141e-01 1.0466791e-01 1.0779128e+34 4.4666733e-01
4.1995800e-01 3.9333333e-01 -5.5132652e-01 -1.9287317e-02 2.6455393e-01 1.0460448e-01 1.0729611e+34 4.4666733e-01
4.1995800e-01 4.0000000e-01 -5.5117827e-01 -1.9277012e-02 2.6449550e-01 1.0454002e-01 1.0679356e+34 4.4666733e-01
4.1995800e-01 4.0666667e-01 -5.5102766e-01 -1.9266551e-02 2.6443615e-01 1.0447452e-01 1.0628371e+34 4.4666733e-01
4.1995800e-01 4.1333333e-01 -5.5087471e-01 -1.9255936e-02 2.6437586e-01 1.0440799e-01 1.0576660e+34 4.4666733e-01
4.1995800e-01 4.2000000e-01 -5.5071942e-01 -1.9245167e-02 2.6431464e-01 1.0434043e-01 1.0524229e+34 4.4666733e-01
4.1995800e-01 4.2666667e-01 -5.5056180e-01 -1.9234246e-02 2.6425250e-01 1.0427184e-01 1.0471083e+34 4.4666733e-01
4.1995800e-01 4.3333333e-01 -5.5040185e-01 -1.9223172e-02 2.6418944e-01 1.0420223e-01 1.0417230e+34 4.4666733e-01
4.1995800e-01 4.4000000e-01 -5.5023958e-01 -1.9211948e-02 2.6412546e-01 1.0413160e-01 1.0362675e+34 4.4666733e-01
4.1995800e-01 4.4666667e-01 -5.5007500e-01 -1.9200574e-02 2.6406056e-01 1.0405995e-01 1.0307423e+34 4.4666733e-01
4.1995800e-01 4.5333333e-01 -5.4990812e-01 -1.9189052e-02 2.6399475e-01 1.0398728e-01 1.0251481e+34 4.4666733e-01
4.1995800e-01 4.6000000e-01 -5.4973894e-01 -1.9177381e-02 2.6392803e-01 1.0391360e-01 1.0194856e+34 4.4666733e-01
4.1995800e-01 4.6666667e-01 -5.4956747e-01 -1.9165564e-02 2.6386039e-01 1.0383891e-01 1.0137553e+34 4.4666733e-01
4.1995800e-01 4.7333333e-01 -5.4939372e-01 -1.9153601e-02 2.6379185e-01 1.0376321e-01 1.0079579e+34 4.4666733e-01
4.1995800e-01 4.8000000e-01 -5.4921770e-01 -1.9141492e-02 2.6372240e-01 1.0368651e-01 1.0020940e+34 4.4666733e-01
4.1995800e-01 4.8666667e-01 -5.4903941e-01 -1.9129240e-02 2.6365204e-01 1.0360881e-01 9.9616431e+33 4.4666733e-01
4.1995800e-01 4.9333333e-01 -5.4885887e-01 -1.9116844e-02 2.6358077e-01 1.0353011e-01 9.9016943e+33 4.4666733e-01
4.1995800e-01 5.0000000e-01 -5.4867607e-01 -1.9104306e-02 2.6350860e-01 1.0345042e-01 9.8411005e+33 4.4666733e-01
4.1995800e-01 5.0666667e-01 -5.4849103e-01 -1.9091627e-02 2.6343552e-01 1.0336973e-01 9.7798684e+33 4.4666733e-01
4.1995800e-01 5.1333333e-01 -5.4830376e-01 -1.9078806e-02 2.6336154e-01 1.0328805e-01 9.7180048e+33 4.4666733e-01
4.1995800e-01 5.2000000e-01 -5.4811426e-01 -1.9065846e-02 2.6328665e-01 1.0320539e-01 9.6555167e+33 4.4666733e-01
4.1995800e-01 5.2666667e-01 -5.4792254e-01 -1.9052747e-02 2.6321086e-01 1.0312175e-01 9.5924109e+33 4.4666733e-01
4.1995800e-01 5.3333333e-01 -5.4772861e-01 -1.9039510e-02 2.6313416e-01 1.0303712e-01 9.5286947e+33 4.4666733e-01
4.1995800e-01 5.4000000e-01 -5.4753248e-01 -1.9026135e-02 2.6305656e-01 1.0295152e-01 9.4643752e+33 4.4666733e-01
4.1995800e-01 5.4666667e-01 -5.4733415e-01 -1.9012624e-02 2.6297806e-01 1.0286495e-01 9.3994596e+33 4.4666733e-01
4.1995800e-01 5.5333333e-01 -5.4713364e-01 -1.8998978e-02 2.6289866e-01 1.0277741e-01 9.3339554e+33 4.4666733e-01
4.1995800e-01 5.6000000e-01 -5.4693095e-01 -1.8985196e-02 2.6281835e-01 1.0268890e-01 9.2678701e+33 4.4666733e-01
4.1995800e-01 5.6666667e-01 -5.4672609e-01 -1.8971280e-02 2.6273715e-01 1.0259943e-01 9.2012112e+33 4.4666733e-01
4.1995800e-01 5.7333333e-01 -5.4651907e-01 -1.8957232e-02 2.6265505e-01 1.0250900e-01 9.1339864e+33 4.4666733e-01
4.1995800e-01 5.8000000e-01 -5.4630991e-01 -1.8943051e-02 2.6257205e-01 1.0241761e-01 9.0662037e+33 4.4666733e-01
4.1995800e-01 5.8666667e-01 -5.4609860e-01 -1.8928739e-02 2.6248817e-01 1.0232528e-01 8.9978709e+33 4.4666733e-01
4.1995800e-01 5.9333333e-01 -5.4588516e-01 -1.8914296e-02 2.6240339e-01 1.0223199e-01 8.9289961e+33 4.4666733e-01
4.1995800e-01 6.0000000e-01 -5.4566961e-01 -1.8899725e-02 2.6231774e-01 1.0213776e-01 8.8595874e+33 4.4666733e-01
4.1995800e-01 6.0666667e-01 -5.4545194e-01 -1.8885025e-02 2.6223120e-01 1.0204259e-01 8.7896533e+33 4.4666733e-01
4.1995800e-01 6.1333333e-01 -5.4523217e-01 -1.8870199e-02 2.6214380e-01 1.0194648e-01 8.7192021e+33 4.4666733e-01
4.1995800e-01 6.2000000e-01 -5.4501031e-01 -1.8855247e-02 2.6205552e-01 1.0184944e-01 8.6482423e+33 4.4666733e-01
4.1995800e-01 6.2666667e-01 -5.4478637e-01 -1.8840170e-02 2.6196638e-01 1.0175146e-01 8.5767827e+33 4.4666733e-01
4.1995800e-01 6.3333333e-01 -5.4456036e-01 -1.8824970e-02 2.6187639e-01 1.0165257e-01 8.5048321e+33 4.4666733e-01
4.1995800e-01 6.4000000e-01 -5.4433230e-01 -1.8809648e-02 2.6178554e-01 1.0155275e-01 8.4323992e+33 4.4666733e-01
4.1995800e-01 6.4666667e-01 -5.4410218e-01 -1.8794206e-02 2.6169385e-01 1.0145201e-01 8.3594932e+33 4.4666733e-01
4.1995800e-01 6.5333333e-01 -5.4387003e-01 -1.8778645e-02 2.6160133e-01 1.0135036e-01 8.2861232e+33 4.4666733e-01
4.1995800e-01 6.6000000e-01 -5.4363585e-01 -1.8762966e-02 2.6150798e-01 1.0124780e-01 8.2122984e+33 4.4666733e-01
4.1995800e-01 6.6666667e-01 -5.4339966e-01 -1.8747172e-02 2.6141380e-01 1.0114433e-01 8.1380281e+33 4.4666733e-01
4.1995800e-01 6.7333333e-01 -5.4316147e-01 -1.8731263e-02 2.6131881e-01 1.0103996e-01 8.0633218e+33 4.4666733e-01
4.1995800e-01 6.8000000e-01 -5.4292128e-01 -1.8715242e-02 2.6122301e-01 1.0093470e-01 7.9881889e+33 4.4666733e-01
4.1995800e-01 6.8666667e-01 -5.4267912e-01 -1.8699109e-02 2.6112640e-01 1.0082855e-01 7.9126392e+33 4.4666733e-01
4.1995800e-01 6.9333333e-01 -5.4243498e-01 -1.8682867e-02 2.6102898e-01 1.0072150e-01 7.8366822e+33 4.4666733e-01
4.1995800e-01 7.0000000e-01 -5.4218888e-01 -1.8666517e-02 2.6093077e-01 1.0061358e-01 7.7603278e+33 4.4666733e-01
4.1995800e-01 7.0666667e-01 -5.4194084e-01 -1.8650061e-02 2.6083177e-01 1.0050478e-01 7.6835857e+33 4.4666733e-01
4.1995800e-01 7.1333333e-01 -5.4169086e-01 -1.8633500e-02 2.6073197e-01 1.0039511e-01 7.6064660e+33 4.4666733e-01
4.1995800e-01 7.2000000e-01 -5.4143895e-01 -1.8616835e-02 2.6063138e-01 1.0028456e-01 7.5289786e+33 4.4666733e-01
4.1995800e-01 7.2666667e-01 -5.4118512e-01 -1.8600067e-02 2.6053000e-01 1.0017316e-01 7.4511336e+33 4.4666733e-01
4.1995800e-01 7.3333333e-01 -5.4092939e-01 -1.8583199e-02 2.6042782e-01 1.0006089e-01 7.3729411e+33 4.4666733e-01
4.1995800e-01 7.4000000e-01 -5.4067176e-01 -1.8566230e-02 2.6032485e-01 9.9947776e-02 7.2944114e+33 4.4666733e-01
4.1995800e-01 7.4666667e-01 -5.4041224e-01 -1.8549162e-02 2.6022108e-01 9.9833809e-02 7.2155547e+33 4.4666733e-01
4.1995800e-01 7.5333333e-01 -5.4015085e-01 -1.8531996e-02 2.6011652e-01 9.9718999e-02 7.1363816e+33 4.4666733e-01
4.1995800e-01 7.6000000e-01 -5.3988759e-01 -1.8514733e-02 2.6001115e-01 9.9603350e-02 7.0569024e+33 4.4666733e-01
4.1995800e-01 7.6666667e-01 -5.3962248e-01 -1.8497372e-02 2.5990498e-01 9.9486867e-02 6.9771279e+33 4.4666733e-01
4.1995800e-01 7.7333333e-01 -5.3935553e-01 -1.8479915e-02 2.5979800e-01 9.9369555e-02 6.8970714e+33 4.4666733e-01
4.1995800e-01 7.8000000e-01 -5.3908673e-01 -1.8462361e-02 2.5969021e-01 9.9251418e-02 6.8167490e+33 4.4666733e-01
4.1995800e-01 7.8666667e-01 -5.3881612e-01 -1.8444712e-02 2.5958162e-01 9.9132461e-02 6.7361699e+33 4.4666733e-01
4.1995800e-01 7.9333333e-01 -5.3854369e-01 -1.8426966e-02 2.5947221e-01 9.9012690e-02 6.6553436e+33 4.4666733e-01
4.1995800e-01 8.0000000e-01 -5.3826947e-01 -1.8409125e-02 2.5936199e-01 9.8892108e-02 6.5742795e+33 4.4666733e-01
4.1995800e-01 8.0666667e-01 -5.3799345e-01 -1.8391188e-02 2.5925097e-01 9.8770721e-02 6.4929872e+33 4.4666733e-01
4.1995800e-01 8.1333333e-01 -5.3771566e-01 -1.8373156e-02 2.5913916e-01 9.8648534e-02 6.4114765e+33 4.4666733e-01
4.1995800e-01 8.2000000e-01 -5.3743610e-01 -1.8355029e-02 2.5902655e-01 9.8525550e-02 6.3297573e+33 4.4666733e-01
4.1995800e-01 8.2666667e-01 -5.3715479e-01 -1.8336809e-02 2.5891317e-01 9.8401776e-02 6.2478399e+33 4.4666733e-01
4.1995800e-01 8.3333333e-01 -5.3687175e-01 -1.8318494e-02 2.5879902e-01 9.8277215e-02 6.1657347e+33 4.4666733e-01
4.1995800e-01 8.4000000e-01 -5.3658698e-01 -1.8300088e-02 2.5868412e-01 9.8151874e-02 6.0834522e+33 4.4666733e-01
4.1995800e-01 8.4666667e-01 -5.3630051e-01 -1.8281592e-02 2.5856850e-01 9.8025757e-02 6.0010034e+33 4.4666733e-01
4.1995800e-01 8.5333333e-01 -5.3601234e-01 -1.8263007e-02 2.5845215e-01 9.7898870e-02 5.9183991e+33 4.4666733e-01
4.1995800e-01 8.6000000e-01 -5.3572250e-01 -1.8244337e-02 2.5833512e-01 9.7771219e-02 5.8356506e+33 4.4666733e-01
4.1995800e-01 8.6666667e-01 -5.3543099e-01 -1.8225585e-02 2.5821740e-01 9.7642809e-02 5.7527693e+33 4.4666733e-01
4.1995800e-01 8.7333333e-01 -5.3513782e-01 -1.8206753e-02 2.5809903e-01 9.7513648e-02 5.6697665e+33 4.4666733e-01
4.1995800e-01 8.8000000e-01 -5.3484302e-01 -1.8187847e-02 2.5798000e-01 9.7383743e-02 5.5866538e+33 4.4666733e-01
4.1995800e-01 8.8666667e-01 -5.3454659e-01 -1.8168870e-02 2.5786033e-01 9.7253100e-02 5.5034426e+33 4.4666733e-01
4.1995800e-01 8.9333333e-01 -5.3424854e-01 -1.8149828e-02 2.5774002e-01 9.7121727e-02 5.4201442e+33 4.4666733e-01
4.1995800e-01 9.0000000e-01 -5.3394888e-01 -1.8130722e-02 2.5761905e-01 9.6989631e-02 5.3367698e+33 4.4666733e-01
4.1995800e-01 9.0666667e-01 -5.3364760e-01 -1.8111558e-02 2.5749740e-01 9.6856822e-02 5.2533301e+33 4.4666733e-01
4.1995800e-01 9.1333333e-01 -5.3334471e-01 -1.8092336e-02 2.5737505e-01 9.6723306e-02 5.1698355e+33 4.4666733e-01
4.1995800e-01 9.2000000e-01 -5.3304021e-01 -1.8073055e-02 2.5725195e-01 9.6589090e-02 5.0862957e+33 4.4666733e-01
4.1995800e-01 9.2666667e-01 -5.3273408e-01 -1.8053712e-02 2.5712805e-01 9.6454182e-02 5.0027197e+33 4.4666733e-01
4.1995800e-01 9.3333333e-01 -5.3242632e-01 -1.8034298e-02 2.5700329e-01 9.6318586e-02 4.9191157e+33 4.4666733e-01
4.1995800e-01 9.4000000e-01 -5.3211691e-01 -1.8014795e-02 2.5687760e-01 9.6182304e-02 4.8354909e+33 4.4666733e-01
4.1995800e-01 9.4666667e-01 -5.3180583e-01 -1.7995180e-02 2.5675094e-01 9.6045335e-02 4.7518516e+33 4.4666733e-01
4.1995800e-01 9.5333333e-01 -5.3149308e-01 -1.7975416e-02 2.5662327e-01 9.5907674e-02 4.6682027e+33 4.4666733e-01
4.1995800e-01 9.6000000e-01 -5.3117863e-01 -1.7955450e-02 2.5649460e-01 9.5769308e-02 4.5845484e+33 4.4666733e-01
4.1995800e-01 9.6666667e-01 -5.3086248e-01 -1.7935212e-02 2.5636500e-01 9.5630217e-02 4.5008916e+33 4.4666733e-01
4.1995800e-01 9.7333333e-01 -5.3054465e-01 -1.7914606e-02 2.5623465e-01 9.5490367e-02 4.4172344e+33 4.4666733e-01
4.1995800e-01 9.8000000e-01 -5.3022515e-01 -1.7893506e-02 2.5610387e-01 9.5349712e-02 4.3335785e+33 4.4666733e-01
4.1995800e-01 9.8666667e-01 -5.2990405e-01 -1.7871750e-02 2.5597321e-01 9.5208185e-02 4.2499256e+33 4.4666733e-01
4.1995800e-01 9.9333333e-01 -5.2958145e-01 -1.7849129e-02 2.5584367e-01 9.5065696e-02 4.1662779e+33 4.4666733e-01
4.1995800e-01 1.0000000e+00 -5.2925753e-01 -1.7825380e-02 2.5571607e-01 9.4922126e-02 4.0826393e+33 4.4666733e-01
4.2329100e-01 0.0000000e+00 -5.4980285e-01 -1.9108627e-02 2.6357306e-01 1.0434811e-01 1.1157089e+34 4.4666733e-01
4.2329100e-01 6.6666667e-03 -5.4980156e-01 -1.9108538e-02 2.6357230e-01 1.0434755e-01 1.1156647e+34 4.4666733e-01
4.2329100e-01 1.3333333e-02 -5.4979769e-01 -1.9108270e-02 2.6357078e-01 1.0434587e-01 1.1155321e+34 4.4666733e-01
4.2329100e-01 2.0000000e-02 -5.4979125e-01 -1.9107823e-02 2.6356823e-01 1.0434306e-01 1.1153111e+34 4.4666733e-01
4.2329100e-01 2.6666667e-02 -5.4978223e-01 -1.9107198e-02 2.6356467e-01 1.0433913e-01 1.1150017e+34 4.4666733e-01
4.2329100e-01 3.3333333e-02 -5.4977063e-01 -1.9106395e-02 2.6356009e-01 1.0433408e-01 1.1146041e+34 4.4666733e-01
4.2329100e-01 4.0000000e-02 -5.4975646e-01 -1.9105413e-02 2.6355449e-01 1.0432791e-01 1.1141181e+34 4.4666733e-01
4.2329100e-01 4.6666667e-02 -5.4973971e-01 -1.9104253e-02 2.6354788e-01 1.0432062e-01 1.1135440e+34 4.4666733e-01
4.2329100e-01 5.3333333e-02 -5.4972038e-01 -1.9102914e-02 2.6354025e-01 1.0431221e-01 1.1128817e+34 4.4666733e-01
4.2329100e-01 6.0000000e-02 -5.4969849e-01 -1.9101399e-02 2.6353161e-01 1.0430267e-01 1.1121313e+34 4.4666733e-01
4.2329100e-01 6.6666667e-02 -5.4967402e-01 -1.9099705e-02 2.6352196e-01 1.0429202e-01 1.1112930e+34 4.4666733e-01
4.2329100e-01 7.3333333e-02 -5.4964698e-01 -1.9097834e-02 2.6351130e-01 1.0428025e-01 1.1103668e+34 4.4666733e-01
4.2329100e-01 8.0000000e-02 -5.4961738e-01 -1.9095786e-02 2.6349963e-01 1.0426735e-01 1.1093528e+34 4.4666733e-01
4.2329100e-01 8.6666667e-02 -5.4958520e-01 -1.9093560e-02 2.6348695e-01 1.0425334e-01 1.1082512e+34 4.4666733e-01
4.2329100e-01 9.3333333e-02 -5.4955046e-01 -1.9091158e-02 2.6347327e-01 1.0423821e-01 1.1070621e+34 4.4666733e-01
