
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.40920e+00 1.54996e+00 1.22709e+01 3.66551e-01 1.00058e+00 2.42199e-02 6.10597e-01 1.46397e+00 0.00000e+00 2.90004e+00 2.49394e-01 4.85732e-01 2.33392e-02 4.49795e-01 1.00585e+01 9.12080e-01 1.00058e+00 1.00058e+00 4.58340e+00 0.00000e+00 1.29928e+01 9.89628e-01 1.00000e+00 9.93811e-01 1.21996e+00 1.00000e+00 1.16764e+00 3.07475e-01 -4.54168e-01 2.07908e+00 -4.07911e+00 1.32908e+00 -5.19845e+00 -5.49703e+01 -5.49370e+01 -2.10048e-01 -2.09890e-01 -1.03799e+00 -2.40133e-01 -4.19734e+00 -5.33449e+00 3.61156e+01 6.09586e+01 5.91761e-02 -5.99452e+03 7.44087e+05 6.01745e+01 -2.95691e+07 2.05058e+01 1.95365e+01 1.92621e+01 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.1662500e-01 5.6666667e-01 -5.5020530e-01 -1.9865992e-02 2.6444573e-01 8.6216933e-02 1.2169800e+34 3.6655105e-01
4.1662500e-01 5.7333333e-01 -5.5007408e-01 -1.9856349e-02 2.6439378e-01 8.6170480e-02 1.2122981e+34 3.6655105e-01
4.1662500e-01 5.8000000e-01 -5.4994142e-01 -1.9846604e-02 2.6434122e-01 8.6123512e-02 1.2075700e+34 3.6655105e-01
4.1662500e-01 5.8666667e-01 -5.4980732e-01 -1.9836757e-02 2.6428806e-01 8.6076031e-02 1.2027960e+34 3.6655105e-01
4.1662500e-01 5.9333333e-01 -5.4967179e-01 -1.9826809e-02 2.6423431e-01 8.6028038e-02 1.1979765e+34 3.6655105e-01
4.1662500e-01 6.0000000e-01 -5.4953483e-01 -1.9816759e-02 2.6417997e-01 8.5979532e-02 1.1931117e+34 3.6655105e-01
4.1662500e-01 6.0666667e-01 -5.4939645e-01 -1.9806609e-02 2.6412503e-01 8.5930517e-02 1.1882019e+34 3.6655105e-01
4.1662500e-01 6.1333333e-01 -5.4925665e-01 -1.9796359e-02 2.6406951e-01 8.5880992e-02 1.1832475e+34 3.6655105e-01
4.1662500e-01 6.2000000e-01 -5.4911543e-01 -1.9786009e-02 2.6401341e-01 8.5830958e-02 1.1782488e+34 3.6655105e-01
4.1662500e-01 6.2666667e-01 -5.4897280e-01 -1.9775559e-02 2.6395674e-01 8.5780418e-02 1.1732062e+34 3.6655105e-01
4.1662500e-01 6.3333333e-01 -5.4882876e-01 -1.9765012e-02 2.6389949e-01 8.5729371e-02 1.1681199e+34 3.6655105e-01
4.1662500e-01 6.4000000e-01 -5.4868332e-01 -1.9754367e-02 2.6384168e-01 8.5677820e-02 1.1629904e+34 3.6655105e-01
4.1662500e-01 6.4666667e-01 -5.4853648e-01 -1.9743626e-02 2.6378331e-01 8.5625765e-02 1.1578180e+34 3.6655105e-01
4.1662500e-01 6.5333333e-01 -5.4838825e-01 -1.9732789e-02 2.6372439e-01 8.5573208e-02 1.1526030e+34 3.6655105e-01
4.1662500e-01 6.6000000e-01 -5.4823863e-01 -1.9721858e-02 2.6366492e-01 8.5520150e-02 1.1473458e+34 3.6655105e-01
4.1662500e-01 6.6666667e-01 -5.4808763e-01 -1.9710834e-02 2.6360491e-01 8.5466592e-02 1.1420469e+34 3.6655105e-01
4.1662500e-01 6.7333333e-01 -5.4793526e-01 -1.9699718e-02 2.6354436e-01 8.5412535e-02 1.1367064e+34 3.6655105e-01
4.1662500e-01 6.8000000e-01 -5.4778150e-01 -1.9688511e-02 2.6348327e-01 8.5357982e-02 1.1313248e+34 3.6655105e-01
4.1662500e-01 6.8666667e-01 -5.4762638e-01 -1.9677214e-02 2.6342166e-01 8.5302933e-02 1.1259025e+34 3.6655105e-01
4.1662500e-01 6.9333333e-01 -5.4746989e-01 -1.9665829e-02 2.6335951e-01 8.5247389e-02 1.1204399e+34 3.6655105e-01
4.1662500e-01 7.0000000e-01 -5.4731204e-01 -1.9654357e-02 2.6329684e-01 8.5191353e-02 1.1149371e+34 3.6655105e-01
4.1662500e-01 7.0666667e-01 -5.4715283e-01 -1.9642798e-02 2.6323363e-01 8.5134825e-02 1.1093948e+34 3.6655105e-01
4.1662500e-01 7.1333333e-01 -5.4699226e-01 -1.9631155e-02 2.6316989e-01 8.5077807e-02 1.1038130e+34 3.6655105e-01
4.1662500e-01 7.2000000e-01 -5.4683034e-01 -1.9619426e-02 2.6310562e-01 8.5020300e-02 1.0981923e+34 3.6655105e-01
4.1662500e-01 7.2666667e-01 -5.4666707e-01 -1.9607614e-02 2.6304080e-01 8.4962306e-02 1.0925329e+34 3.6655105e-01
4.1662500e-01 7.3333333e-01 -5.4650246e-01 -1.9595719e-02 2.6297545e-01 8.4903825e-02 1.0868352e+34 3.6655105e-01
4.1662500e-01 7.4000000e-01 -5.4633649e-01 -1.9583741e-02 2.6290953e-01 8.4844859e-02 1.0810995e+34 3.6655105e-01
4.1662500e-01 7.4666667e-01 -5.4616918e-01 -1.9571679e-02 2.6284306e-01 8.4785410e-02 1.0753261e+34 3.6655105e-01
4.1662500e-01 7.5333333e-01 -5.4600053e-01 -1.9559534e-02 2.6277602e-01 8.4725478e-02 1.0695153e+34 3.6655105e-01
4.1662500e-01 7.6000000e-01 -5.4583053e-01 -1.9547305e-02 2.6270841e-01 8.4665064e-02 1.0636674e+34 3.6655105e-01
4.1662500e-01 7.6666667e-01 -5.4565920e-01 -1.9534992e-02 2.6264021e-01 8.4604170e-02 1.0577827e+34 3.6655105e-01
4.1662500e-01 7.7333333e-01 -5.4548652e-01 -1.9522593e-02 2.6257142e-01 8.4542795e-02 1.0518616e+34 3.6655105e-01
4.1662500e-01 7.8000000e-01 -5.4531251e-01 -1.9510108e-02 2.6250203e-01 8.4480942e-02 1.0459044e+34 3.6655105e-01
4.1662500e-01 7.8666667e-01 -5.4513717e-01 -1.9497534e-02 2.6243203e-01 8.4418611e-02 1.0399113e+34 3.6655105e-01
4.1662500e-01 7.9333333e-01 -5.4496049e-01 -1.9484872e-02 2.6236143e-01 8.4355803e-02 1.0338828e+34 3.6655105e-01
4.1662500e-01 8.0000000e-01 -5.4478249e-01 -1.9472119e-02 2.6229023e-01 8.4292518e-02 1.0278191e+34 3.6655105e-01
4.1662500e-01 8.0666667e-01 -5.4460316e-01 -1.9459274e-02 2.6221842e-01 8.4228758e-02 1.0217207e+34 3.6655105e-01
4.1662500e-01 8.1333333e-01 -5.4442251e-01 -1.9446335e-02 2.6214602e-01 8.4164523e-02 1.0155878e+34 3.6655105e-01
4.1662500e-01 8.2000000e-01 -5.4424055e-01 -1.9433302e-02 2.6207303e-01 8.4099814e-02 1.0094210e+34 3.6655105e-01
4.1662500e-01 8.2666667e-01 -5.4405728e-01 -1.9420175e-02 2.6199947e-01 8.4034632e-02 1.0032206e+34 3.6655105e-01
4.1662500e-01 8.3333333e-01 -5.4387271e-01 -1.9406953e-02 2.6192535e-01 8.3968978e-02 9.9698712e+33 3.6655105e-01
4.1662500e-01 8.4000000e-01 -5.4368684e-01 -1.9393636e-02 2.6185069e-01 8.3902854e-02 9.9072099e+33 3.6655105e-01
4.1662500e-01 8.4666667e-01 -5.4349970e-01 -1.9380227e-02 2.6177551e-01 8.3836262e-02 9.8442274e+33 3.6655105e-01
4.1662500e-01 8.5333333e-01 -5.4331127e-01 -1.9366726e-02 2.6169984e-01 8.3769203e-02 9.7809289e+33 3.6655105e-01
4.1662500e-01 8.6000000e-01 -5.4312158e-01 -1.9353138e-02 2.6162370e-01 8.3701680e-02 9.7173199e+33 3.6655105e-01
4.1662500e-01 8.6666667e-01 -5.4293063e-01 -1.9339467e-02 2.6154711e-01 8.3633696e-02 9.6534058e+33 3.6655105e-01
4.1662500e-01 8.7333333e-01 -5.4273843e-01 -1.9325716e-02 2.6147008e-01 8.3565254e-02 9.5891922e+33 3.6655105e-01
4.1662500e-01 8.8000000e-01 -5.4254498e-01 -1.9311893e-02 2.6139263e-01 8.3496359e-02 9.5246844e+33 3.6655105e-01
4.1662500e-01 8.8666667e-01 -5.4235028e-01 -1.9298003e-02 2.6131475e-01 8.3427013e-02 9.4598874e+33 3.6655105e-01
4.1662500e-01 8.9333333e-01 -5.4215434e-01 -1.9284052e-02 2.6123645e-01 8.3357223e-02 9.3948057e+33 3.6655105e-01
4.1662500e-01 9.0000000e-01 -5.4195715e-01 -1.9270046e-02 2.6115768e-01 8.3286992e-02 9.3294430e+33 3.6655105e-01
4.1662500e-01 9.0666667e-01 -5.4175870e-01 -1.9255991e-02 2.6107843e-01 8.3216325e-02 9.2638020e+33 3.6655105e-01
4.1662500e-01 9.1333333e-01 -5.4155898e-01 -1.9241887e-02 2.6099862e-01 8.3145226e-02 9.1978839e+33 3.6655105e-01
4.1662500e-01 9.2000000e-01 -5.4135795e-01 -1.9227732e-02 2.6091819e-01 8.3073700e-02 9.1316882e+33 3.6655105e-01
4.1662500e-01 9.2666667e-01 -5.4115560e-01 -1.9213519e-02 2.6083705e-01 8.3001746e-02 9.0652121e+33 3.6655105e-01
4.1662500e-01 9.3333333e-01 -5.4095188e-01 -1.9199231e-02 2.6075510e-01 8.2929366e-02 8.9984504e+33 3.6655105e-01
4.1662500e-01 9.4000000e-01 -5.4074676e-01 -1.9184840e-02 2.6067224e-01 8.2856553e-02 8.9313946e+33 3.6655105e-01
4.1662500e-01 9.4666667e-01 -5.4054018e-01 -1.9170300e-02 2.6058837e-01 8.2783300e-02 8.8640330e+33 3.6655105e-01
4.1662500e-01 9.5333333e-01 -5.4033209e-01 -1.9155547e-02 2.6050343e-01 8.2709588e-02 8.7963497e+33 3.6655105e-01
4.1662500e-01 9.6000000e-01 -5.4012244e-01 -1.9140489e-02 2.6041741e-01 8.2635392e-02 8.7283248e+33 3.6655105e-01
4.1662500e-01 9.6666667e-01 -5.3991118e-01 -1.9125000e-02 2.6033042e-01 8.2560674e-02 8.6599336e+33 3.6655105e-01
4.1662500e-01 9.7333333e-01 -5.3969827e-01 -1.9108912e-02 2.6024268e-01 8.2485378e-02 8.5911468e+33 3.6655105e-01
4.1662500e-01 9.8000000e-01 -5.3948370e-01 -1.9092004e-02 2.6015464e-01 8.2409429e-02 8.5219303e+33 3.6655105e-01
4.1662500e-01 9.8666667e-01 -5.3926750e-01 -1.9073986e-02 2.6006708e-01 8.2332727e-02 8.4522456e+33 3.6655105e-01
4.1662500e-01 9.9333333e-01 -5.3904975e-01 -1.9054492e-02 2.5998148e-01 8.2255136e-02 8.3820503e+33 3.6655105e-01
4.1662500e-01 1.0000000e+00 -5.3883059e-01 -1.9033054e-02 2.5989877e-01 8.2176483e-02 8.3112995e+33 3.6655105e-01
4.1995800e-01 0.0000000e+00 -5.5008754e-01 -1.9792177e-02 2.6403601e-01 8.6469139e-02 1.3057077e+34 3.6655105e-01
4.1995800e-01 6.6666667e-03 -5.5008674e-01 -1.9792118e-02 2.6403553e-01 8.6468856e-02 1.3056786e+34 3.6655105e-01
4.1995800e-01 1.3333333e-02 -5.5008435e-01 -1.9791940e-02 2.6403458e-01 8.6468008e-02 1.3055912e+34 3.6655105e-01
4.1995800e-01 2.0000000e-02 -5.5008035e-01 -1.9791643e-02 2.6403299e-01 8.6466595e-02 1.3054456e+34 3.6655105e-01
4.1995800e-01 2.6666667e-02 -5.5007475e-01 -1.9791228e-02 2.6403075e-01 8.6464616e-02 1.3052418e+34 3.6655105e-01
4.1995800e-01 3.3333333e-02 -5.5006756e-01 -1.9790695e-02 2.6402788e-01 8.6462072e-02 1.3049798e+34 3.6655105e-01
4.1995800e-01 4.0000000e-02 -5.5005877e-01 -1.9790043e-02 2.6402438e-01 8.6458963e-02 1.3046596e+34 3.6655105e-01
4.1995800e-01 4.6666667e-02 -5.5004838e-01 -1.9789273e-02 2.6402024e-01 8.6455289e-02 1.3042813e+34 3.6655105e-01
4.1995800e-01 5.3333333e-02 -5.5003640e-01 -1.9788385e-02 2.6401547e-01 8.6451050e-02 1.3038448e+34 3.6655105e-01
4.1995800e-01 6.0000000e-02 -5.5002282e-01 -1.9787379e-02 2.6401006e-01 8.6446246e-02 1.3033503e+34 3.6655105e-01
4.1995800e-01 6.6666667e-02 -5.5000764e-01 -1.9786255e-02 2.6400403e-01 8.6440876e-02 1.3027977e+34 3.6655105e-01
4.1995800e-01 7.3333333e-02 -5.4999087e-01 -1.9785014e-02 2.6399736e-01 8.6434943e-02 1.3021872e+34 3.6655105e-01
4.1995800e-01 8.0000000e-02 -5.4997250e-01 -1.9783655e-02 2.6399007e-01 8.6428444e-02 1.3015186e+34 3.6655105e-01
4.1995800e-01 8.6666667e-02 -5.4995255e-01 -1.9782180e-02 2.6398215e-01 8.6421382e-02 1.3007922e+34 3.6655105e-01
4.1995800e-01 9.3333333e-02 -5.4993099e-01 -1.9780587e-02 2.6397361e-01 8.6413755e-02 1.3000080e+34 3.6655105e-01
4.1995800e-01 1.0000000e-01 -5.4990785e-01 -1.9778878e-02 2.6396444e-01 8.6405564e-02 1.2991660e+34 3.6655105e-01
4.1995800e-01 1.0666667e-01 -5.4988312e-01 -1.9777053e-02 2.6395465e-01 8.6396809e-02 1.2982662e+34 3.6655105e-01
4.1995800e-01 1.1333333e-01 -5.4985680e-01 -1.9775111e-02 2.6394424e-01 8.6387491e-02 1.2973089e+34 3.6655105e-01
4.1995800e-01 1.2000000e-01 -5.4982889e-01 -1.9773054e-02 2.6393322e-01 8.6377609e-02 1.2962939e+34 3.6655105e-01
4.1995800e-01 1.2666667e-01 -5.4979940e-01 -1.9770880e-02 2.6392157e-01 8.6367164e-02 1.2952215e+34 3.6655105e-01
4.1995800e-01 1.3333333e-01 -5.4976831e-01 -1.9768591e-02 2.6390931e-01 8.6356156e-02 1.2940916e+34 3.6655105e-01
4.1995800e-01 1.4000000e-01 -5.4973564e-01 -1.9766187e-02 2.6389643e-01 8.6344586e-02 1.2929044e+34 3.6655105e-01
4.1995800e-01 1.4666667e-01 -5.4970139e-01 -1.9763668e-02 2.6388294e-01 8.6332453e-02 1.2916599e+34 3.6655105e-01
4.1995800e-01 1.5333333e-01 -5.4966556e-01 -1.9761034e-02 2.6386883e-01 8.6319758e-02 1.2903582e+34 3.6655105e-01
4.1995800e-01 1.6000000e-01 -5.4962814e-01 -1.9758284e-02 2.6385411e-01 8.6306501e-02 1.2889995e+34 3.6655105e-01
4.1995800e-01 1.6666667e-01 -5.4958914e-01 -1.9755421e-02 2.6383878e-01 8.6292683e-02 1.2875837e+34 3.6655105e-01
4.1995800e-01 1.7333333e-01 -5.4954856e-01 -1.9752442e-02 2.6382283e-01 8.6278304e-02 1.2861110e+34 3.6655105e-01
4.1995800e-01 1.8000000e-01 -5.4950640e-01 -1.9749350e-02 2.6380626e-01 8.6263364e-02 1.2845815e+34 3.6655105e-01
4.1995800e-01 1.8666667e-01 -5.4946267e-01 -1.9746143e-02 2.6378908e-01 8.6247863e-02 1.2829953e+34 3.6655105e-01
4.1995800e-01 1.9333333e-01 -5.4941735e-01 -1.9742821e-02 2.6377129e-01 8.6231802e-02 1.2813524e+34 3.6655105e-01
4.1995800e-01 2.0000000e-01 -5.4937046e-01 -1.9739386e-02 2.6375287e-01 8.6215182e-02 1.2796530e+34 3.6655105e-01
4.1995800e-01 2.0666667e-01 -5.4932199e-01 -1.9735837e-02 2.6373384e-01 8.6198002e-02 1.2778971e+34 3.6655105e-01
4.1995800e-01 2.1333333e-01 -5.4927195e-01 -1.9732173e-02 2.6371420e-01 8.6180263e-02 1.2760849e+34 3.6655105e-01
4.1995800e-01 2.2000000e-01 -5.4922034e-01 -1.9728396e-02 2.6369393e-01 8.6161966e-02 1.2742166e+34 3.6655105e-01
4.1995800e-01 2.2666667e-01 -5.4916716e-01 -1.9724504e-02 2.6367304e-01 8.6143111e-02 1.2722921e+34 3.6655105e-01
4.1995800e-01 2.3333333e-01 -5.4911240e-01 -1.9720499e-02 2.6365153e-01 8.6123697e-02 1.2703116e+34 3.6655105e-01
4.1995800e-01 2.4000000e-01 -5.4905607e-01 -1.9716380e-02 2.6362940e-01 8.6103727e-02 1.2682752e+34 3.6655105e-01
4.1995800e-01 2.4666667e-01 -5.4899818e-01 -1.9712147e-02 2.6360664e-01 8.6083200e-02 1.2661832e+34 3.6655105e-01
4.1995800e-01 2.5333333e-01 -5.4893871e-01 -1.9707800e-02 2.6358326e-01 8.6062117e-02 1.2640354e+34 3.6655105e-01
4.1995800e-01 2.6000000e-01 -5.4887769e-01 -1.9703339e-02 2.6355925e-01 8.6040478e-02 1.2618322e+34 3.6655105e-01
4.1995800e-01 2.6666667e-01 -5.4881509e-01 -1.9698765e-02 2.6353462e-01 8.6018283e-02 1.2595737e+34 3.6655105e-01
4.1995800e-01 2.7333333e-01 -5.4875094e-01 -1.9694077e-02 2.6350935e-01 8.5995534e-02 1.2572599e+34 3.6655105e-01
4.1995800e-01 2.8000000e-01 -5.4868522e-01 -1.9689275e-02 2.6348346e-01 8.5972230e-02 1.2548911e+34 3.6655105e-01
4.1995800e-01 2.8666667e-01 -5.4861794e-01 -1.9684360e-02 2.6345695e-01 8.5948372e-02 1.2524673e+34 3.6655105e-01
4.1995800e-01 2.9333333e-01 -5.4854910e-01 -1.9679332e-02 2.6342980e-01 8.5923962e-02 1.2499888e+34 3.6655105e-01
4.1995800e-01 3.0000000e-01 -5.4847871e-01 -1.9674191e-02 2.6340202e-01 8.5898998e-02 1.2474557e+34 3.6655105e-01
4.1995800e-01 3.0666667e-01 -5.4840676e-01 -1.9668937e-02 2.6337362e-01 8.5873483e-02 1.2448681e+34 3.6655105e-01
4.1995800e-01 3.1333333e-01 -5.4833326e-01 -1.9663570e-02 2.6334460e-01 8.5847416e-02 1.2422263e+34 3.6655105e-01
4.1995800e-01 3.2000000e-01 -5.4825821e-01 -1.9658090e-02 2.6331494e-01 8.5820798e-02 1.2395304e+34 3.6655105e-01
4.1995800e-01 3.2666667e-01 -5.4818162e-01 -1.9652498e-02 2.6328466e-01 8.5793629e-02 1.2367805e+34 3.6655105e-01
4.1995800e-01 3.3333333e-01 -5.4810347e-01 -1.9646795e-02 2.6325376e-01 8.5765911e-02 1.2339769e+34 3.6655105e-01
4.1995800e-01 3.4000000e-01 -5.4802378e-01 -1.9640979e-02 2.6322224e-01 8.5737644e-02 1.2311198e+34 3.6655105e-01
4.1995800e-01 3.4666667e-01 -5.4794256e-01 -1.9635053e-02 2.6319010e-01 8.5708828e-02 1.2282093e+34 3.6655105e-01
4.1995800e-01 3.5333333e-01 -5.4785979e-01 -1.9629016e-02 2.6315735e-01 8.5679465e-02 1.2252457e+34 3.6655105e-01
4.1995800e-01 3.6000000e-01 -5.4777549e-01 -1.9622868e-02 2.6312398e-01 8.5649554e-02 1.2222292e+34 3.6655105e-01
4.1995800e-01 3.6666667e-01 -5.4768965e-01 -1.9616610e-02 2.6309000e-01 8.5619097e-02 1.2191599e+34 3.6655105e-01
4.1995800e-01 3.7333333e-01 -5.4760229e-01 -1.9610243e-02 2.6305540e-01 8.5588094e-02 1.2160381e+34 3.6655105e-01
4.1995800e-01 3.8000000e-01 -5.4751340e-01 -1.9603767e-02 2.6302021e-01 8.5556546e-02 1.2128640e+34 3.6655105e-01
4.1995800e-01 3.8666667e-01 -5.4742298e-01 -1.9597183e-02 2.6298441e-01 8.5524453e-02 1.2096378e+34 3.6655105e-01
4.1995800e-01 3.9333333e-01 -5.4733104e-01 -1.9590491e-02 2.6294800e-01 8.5491817e-02 1.2063597e+34 3.6655105e-01
4.1995800e-01 4.0000000e-01 -5.4723759e-01 -1.9583691e-02 2.6291100e-01 8.5458638e-02 1.2030300e+34 3.6655105e-01
4.1995800e-01 4.0666667e-01 -5.4714262e-01 -1.9576785e-02 2.6287341e-01 8.5424917e-02 1.1996490e+34 3.6655105e-01
4.1995800e-01 4.1333333e-01 -5.4704613e-01 -1.9569772e-02 2.6283522e-01 8.5390655e-02 1.1962167e+34 3.6655105e-01
4.1995800e-01 4.2000000e-01 -5.4694814e-01 -1.9562654e-02 2.6279643e-01 8.5355852e-02 1.1927335e+34 3.6655105e-01
4.1995800e-01 4.2666667e-01 -5.4684863e-01 -1.9555431e-02 2.6275706e-01 8.5320509e-02 1.1891996e+34 3.6655105e-01
4.1995800e-01 4.3333333e-01 -5.4674763e-01 -1.9548103e-02 2.6271710e-01 8.5284628e-02 1.1856153e+34 3.6655105e-01
4.1995800e-01 4.4000000e-01 -5.4664512e-01 -1.9540671e-02 2.6267655e-01 8.5248208e-02 1.1819807e+34 3.6655105e-01
4.1995800e-01 4.4666667e-01 -5.4654111e-01 -1.9533136e-02 2.6263542e-01 8.5211251e-02 1.1782961e+34 3.6655105e-01
4.1995800e-01 4.5333333e-01 -5.4643561e-01 -1.9525497e-02 2.6259370e-01 8.5173757e-02 1.1745618e+34 3.6655105e-01
4.1995800e-01 4.6000000e-01 -5.4632861e-01 -1.9517756e-02 2.6255139e-01 8.5135728e-02 1.1707780e+34 3.6655105e-01
4.1995800e-01 4.6666667e-01 -5.4622013e-01 -1.9509913e-02 2.6250850e-01 8.5097164e-02 1.1669449e+34 3.6655105e-01
4.1995800e-01 4.7333333e-01 -5.4611015e-01 -1.9501968e-02 2.6246502e-01 8.5058066e-02 1.1630629e+34 3.6655105e-01
4.1995800e-01 4.8000000e-01 -5.4599869e-01 -1.9493921e-02 2.6242095e-01 8.5018435e-02 1.1591320e+34 3.6655105e-01
4.1995800e-01 4.8666667e-01 -5.4588574e-01 -1.9485773e-02 2.6237630e-01 8.4978272e-02 1.1551527e+34 3.6655105e-01
4.1995800e-01 4.9333333e-01 -5.4577132e-01 -1.9477525e-02 2.6233106e-01 8.4937578e-02 1.1511251e+34 3.6655105e-01
4.1995800e-01 5.0000000e-01 -5.4565542e-01 -1.9469175e-02 2.6228522e-01 8.4896353e-02 1.1470495e+34 3.6655105e-01
4.1995800e-01 5.0666667e-01 -5.4553804e-01 -1.9460725e-02 2.6223879e-01 8.4854599e-02 1.1429261e+34 3.6655105e-01
4.1995800e-01 5.1333333e-01 -5.4541918e-01 -1.9452175e-02 2.6219177e-01 8.4812317e-02 1.1387552e+34 3.6655105e-01
4.1995800e-01 5.2000000e-01 -5.4529886e-01 -1.9443525e-02 2.6214415e-01 8.4769506e-02 1.1345371e+34 3.6655105e-01
4.1995800e-01 5.2666667e-01 -5.4517707e-01 -1.9434775e-02 2.6209593e-01 8.4726170e-02 1.1302720e+34 3.6655105e-01
4.1995800e-01 5.3333333e-01 -5.4505381e-01 -1.9425925e-02 2.6204711e-01 8.4682307e-02 1.1259601e+34 3.6655105e-01
4.1995800e-01 5.4000000e-01 -5.4492909e-01 -1.9416975e-02 2.6199769e-01 8.4637920e-02 1.1216019e+34 3.6655105e-01
4.1995800e-01 5.4666667e-01 -5.4480291e-01 -1.9407926e-02 2.6194766e-01 8.4593008e-02 1.1171974e+34 3.6655105e-01
4.1995800e-01 5.5333333e-01 -5.4467527e-01 -1.9398776e-02 2.6189704e-01 8.4547574e-02 1.1127471e+34 3.6655105e-01
4.1995800e-01 5.6000000e-01 -5.4454618e-01 -1.9389527e-02 2.6184580e-01 8.4501618e-02 1.1082511e+34 3.6655105e-01
4.1995800e-01 5.6666667e-01 -5.4441563e-01 -1.9380179e-02 2.6179397e-01 8.4455142e-02 1.1037099e+34 3.6655105e-01
4.1995800e-01 5.7333333e-01 -5.4428364e-01 -1.9370731e-02 2.6174153e-01 8.4408145e-02 1.0991236e+34 3.6655105e-01
4.1995800e-01 5.8000000e-01 -5.4415021e-01 -1.9361185e-02 2.6168848e-01 8.4360630e-02 1.0944926e+34 3.6655105e-01
4.1995800e-01 5.8666667e-01 -5.4401534e-01 -1.9351539e-02 2.6163483e-01 8.4312597e-02 1.0898171e+34 3.6655105e-01
4.1995800e-01 5.9333333e-01 -5.4387903e-01 -1.9341795e-02 2.6158059e-01 8.4264047e-02 1.0850976e+34 3.6655105e-01
4.1995800e-01 6.0000000e-01 -5.4374129e-01 -1.9331952e-02 2.6152575e-01 8.4214982e-02 1.0803344e+34 3.6655105e-01
4.1995800e-01 6.0666667e-01 -5.4360212e-01 -1.9322012e-02 2.6147031e-01 8.4165403e-02 1.0755277e+34 3.6655105e-01
4.1995800e-01 6.1333333e-01 -5.4346152e-01 -1.9311974e-02 2.6141429e-01 8.4115311e-02 1.0706779e+34 3.6655105e-01
4.1995800e-01 6.2000000e-01 -5.4331951e-01 -1.9301840e-02 2.6135768e-01 8.4064706e-02 1.0657853e+34 3.6655105e-01
4.1995800e-01 6.2666667e-01 -5.4317609e-01 -1.9291609e-02 2.6130050e-01 8.4013591e-02 1.0608504e+34 3.6655105e-01
4.1995800e-01 6.3333333e-01 -5.4303126e-01 -1.9281283e-02 2.6124274e-01 8.3961966e-02 1.0558734e+34 3.6655105e-01
4.1995800e-01 6.4000000e-01 -5.4288502e-01 -1.9270863e-02 2.6118441e-01 8.3909833e-02 1.0508547e+34 3.6655105e-01
4.1995800e-01 6.4666667e-01 -5.4273738e-01 -1.9260349e-02 2.6112552e-01 8.3857193e-02 1.0457947e+34 3.6655105e-01
4.1995800e-01 6.5333333e-01 -5.4258835e-01 -1.9249742e-02 2.6106607e-01 8.3804048e-02 1.0406938e+34 3.6655105e-01
4.1995800e-01 6.6000000e-01 -5.4243793e-01 -1.9239043e-02 2.6100607e-01 8.3750398e-02 1.0355523e+34 3.6655105e-01
4.1995800e-01 6.6666667e-01 -5.4228612e-01 -1.9228254e-02 2.6094552e-01 8.3696245e-02 1.0303706e+34 3.6655105e-01
4.1995800e-01 6.7333333e-01 -5.4213293e-01 -1.9217376e-02 2.6088443e-01 8.3641592e-02 1.0251491e+34 3.6655105e-01
4.1995800e-01 6.8000000e-01 -5.4197837e-01 -1.9206409e-02 2.6082280e-01 8.3586438e-02 1.0198882e+34 3.6655105e-01
4.1995800e-01 6.8666667e-01 -5.4182244e-01 -1.9195355e-02 2.6076063e-01 8.3530785e-02 1.0145882e+34 3.6655105e-01
4.1995800e-01 6.9333333e-01 -5.4166514e-01 -1.9184216e-02 2.6069793e-01 8.3474636e-02 1.0092495e+34 3.6655105e-01
4.1995800e-01 7.0000000e-01 -5.4150647e-01 -1.9172991e-02 2.6063470e-01 8.3417991e-02 1.0038725e+34 3.6655105e-01
4.1995800e-01 7.0666667e-01 -5.4134645e-01 -1.9161682e-02 2.6057093e-01 8.3360852e-02 9.9845753e+33 3.6655105e-01
4.1995800e-01 7.1333333e-01 -5.4118507e-01 -1.9150290e-02 2.6050663e-01 8.3303220e-02 9.9300498e+33 3.6655105e-01
4.1995800e-01 7.2000000e-01 -5.4102234e-01 -1.9138816e-02 2.6044179e-01 8.3245097e-02 9.8751520e+33 3.6655105e-01
4.1995800e-01 7.2666667e-01 -5.4085825e-01 -1.9127260e-02 2.6037641e-01 8.3186484e-02 9.8198856e+33 3.6655105e-01
