
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.56138e+00 1.72049e+00 1.36979e+01 6.15062e-01 9.02166e-01 7.57878e-02 1.34446e+00 1.92107e+00 0.00000e+00 5.65289e+00 2.97628e-01 7.67285e-01 -1.35157e-01 4.88710e-01 1.11944e+01 7.36260e-01 9.02166e-01 9.02166e-01 4.92129e+00 0.00000e+00 1.69316e+01 9.90589e-01 1.00000e+00 9.95952e-01 1.22364e+00 1.00000e+00 1.14288e+00 5.51482e-01 -1.17672e+00 2.30360e+00 -1.43746e+01 2.92647e+00 -3.59462e+01 -1.93729e+02 -1.93596e+02 -1.45244e+00 -1.45134e+00 -1.14710e+00 -2.16167e-01 -1.49261e+01 -3.72072e+01 2.42459e+02 2.91385e+02 1.31486e-01 -2.03400e+04 6.75792e+05 2.79650e+02 -2.53253e+08 2.18202e+02 2.16515e+02 2.15926e+02 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
4.0329300e-01 7.0666667e-01 -5.6925964e-01 -1.8930826e-02 2.7339456e-01 1.4600532e-01 4.7560220e+33 6.1506178e-01
4.0329300e-01 7.1333333e-01 -5.6872924e-01 -1.8898821e-02 2.7318497e-01 1.4568527e-01 4.6222659e+33 6.1506178e-01
4.0329300e-01 7.2000000e-01 -5.6819592e-01 -1.8866726e-02 2.7297408e-01 1.4536336e-01 4.4888958e+33 6.1506178e-01
4.0329300e-01 7.2666667e-01 -5.6765973e-01 -1.8834546e-02 2.7276191e-01 1.4503960e-01 4.3559625e+33 6.1506178e-01
4.0329300e-01 7.3333333e-01 -5.6712073e-01 -1.8802284e-02 2.7254846e-01 1.4471404e-01 4.2235192e+33 6.1506178e-01
4.0329300e-01 7.4000000e-01 -5.6657897e-01 -1.8769947e-02 2.7233377e-01 1.4438671e-01 4.0916208e+33 6.1506178e-01
4.0329300e-01 7.4666667e-01 -5.6603450e-01 -1.8737537e-02 2.7211784e-01 1.4405766e-01 3.9603246e+33 6.1506178e-01
4.0329300e-01 7.5333333e-01 -5.6548739e-01 -1.8705059e-02 2.7190070e-01 1.4372690e-01 3.8296900e+33 6.1506178e-01
4.0329300e-01 7.6000000e-01 -5.6493770e-01 -1.8672518e-02 2.7168236e-01 1.4339449e-01 3.6997788e+33 6.1506178e-01
4.0329300e-01 7.6666667e-01 -5.6438547e-01 -1.8639918e-02 2.7146285e-01 1.4306046e-01 3.5706557e+33 6.1506178e-01
4.0329300e-01 7.7333333e-01 -5.6383077e-01 -1.8607262e-02 2.7124218e-01 1.4272485e-01 3.4423876e+33 6.1506178e-01
4.0329300e-01 7.8000000e-01 -5.6327365e-01 -1.8574556e-02 2.7102037e-01 1.4238771e-01 3.3150445e+33 6.1506178e-01
4.0329300e-01 7.8666667e-01 -5.6271419e-01 -1.8541802e-02 2.7079744e-01 1.4204906e-01 3.1886992e+33 6.1506178e-01
4.0329300e-01 7.9333333e-01 -5.6215243e-01 -1.8509005e-02 2.7057342e-01 1.4170895e-01 3.0634277e+33 6.1506178e-01
4.0329300e-01 8.0000000e-01 -5.6158844e-01 -1.8476169e-02 2.7034832e-01 1.4136742e-01 2.9393108e+33 6.1506178e-01
4.0329300e-01 8.0666667e-01 -5.6102228e-01 -1.8443298e-02 2.7012217e-01 1.4102452e-01 2.8164337e+33 6.1506178e-01
4.0329300e-01 8.1333333e-01 -5.6045402e-01 -1.8410395e-02 2.6989500e-01 1.4068028e-01 2.6948305e+33 6.1506178e-01
4.0329300e-01 8.2000000e-01 -5.5988372e-01 -1.8377465e-02 2.6966683e-01 1.4033476e-01 2.5745309e+33 6.1506178e-01
4.0329300e-01 8.2666667e-01 -5.5931145e-01 -1.8344511e-02 2.6943769e-01 1.3998800e-01 2.4555723e+33 6.1506178e-01
4.0329300e-01 8.3333333e-01 -5.5873727e-01 -1.8311538e-02 2.6920760e-01 1.3964004e-01 2.3380005e+33 6.1506178e-01
4.0329300e-01 8.4000000e-01 -5.5816125e-01 -1.8278548e-02 2.6897661e-01 1.3929093e-01 2.2218701e+33 6.1506178e-01
4.0329300e-01 8.4666667e-01 -5.5758346e-01 -1.8245547e-02 2.6874473e-01 1.3894071e-01 2.1072453e+33 6.1506178e-01
4.0329300e-01 8.5333333e-01 -5.5700397e-01 -1.8212538e-02 2.6851201e-01 1.3858945e-01 1.9942006e+33 6.1506178e-01
4.0329300e-01 8.6000000e-01 -5.5642285e-01 -1.8179525e-02 2.6827848e-01 1.3823719e-01 1.8828216e+33 6.1506178e-01
4.0329300e-01 8.6666667e-01 -5.5584016e-01 -1.8146512e-02 2.6804417e-01 1.3788397e-01 1.7732050e+33 6.1506178e-01
4.0329300e-01 8.7333333e-01 -5.5525599e-01 -1.8113503e-02 2.6780910e-01 1.3752986e-01 1.6654597e+33 6.1506178e-01
4.0329300e-01 8.8000000e-01 -5.5467040e-01 -1.8080503e-02 2.6757333e-01 1.3717491e-01 1.5597067e+33 6.1506178e-01
4.0329300e-01 8.8666667e-01 -5.5408346e-01 -1.8047514e-02 2.6733687e-01 1.3681917e-01 1.4560796e+33 6.1506178e-01
4.0329300e-01 8.9333333e-01 -5.5349525e-01 -1.8014541e-02 2.6709975e-01 1.3646270e-01 1.3547241e+33 6.1506178e-01
4.0329300e-01 9.0000000e-01 -5.5290583e-01 -1.7981588e-02 2.6686201e-01 1.3610556e-01 1.2557986e+33 6.1506178e-01
4.0329300e-01 9.0666667e-01 -5.5231528e-01 -1.7948658e-02 2.6662365e-01 1.3574782e-01 1.1594728e+33 6.1506178e-01
4.0329300e-01 9.1333333e-01 -5.5172366e-01 -1.7915753e-02 2.6638470e-01 1.3538952e-01 1.0659275e+33 6.1506178e-01
4.0329300e-01 9.2000000e-01 -5.5113104e-01 -1.7882876e-02 2.6614517e-01 1.3503075e-01 9.7533862e+32 6.1506178e-01
4.0329300e-01 9.2666667e-01 -5.5053751e-01 -1.7850026e-02 2.6590508e-01 1.3467155e-01 8.8741535e+32 6.1506178e-01
4.0329300e-01 9.3333333e-01 -5.4994311e-01 -1.7817205e-02 2.6566443e-01 1.3431200e-01 8.0235693e+32 6.1506178e-01
4.0329300e-01 9.4000000e-01 -5.4934793e-01 -1.7784409e-02 2.6542324e-01 1.3395216e-01 7.2065980e+32 6.1506178e-01
4.0329300e-01 9.4666667e-01 -5.4875204e-01 -1.7751635e-02 2.6518152e-01 1.3359210e-01 6.4277361e+32 6.1506178e-01
4.0329300e-01 9.5333333e-01 -5.4815552e-01 -1.7718873e-02 2.6493931e-01 1.3323189e-01 5.6909298e+32 6.1506178e-01
4.0329300e-01 9.6000000e-01 -5.4755846e-01 -1.7686112e-02 2.6469666e-01 1.3287159e-01 5.0000973e+32 6.1506178e-01
4.0329300e-01 9.6666667e-01 -5.4696095e-01 -1.7653336e-02 2.6445366e-01 1.3251127e-01 4.3596280e+32 6.1506178e-01
4.0329300e-01 9.7333333e-01 -5.4636310e-01 -1.7620522e-02 2.6421046e-01 1.3215098e-01 3.7693555e+32 6.1506178e-01
4.0329300e-01 9.8000000e-01 -5.4576506e-01 -1.7587640e-02 2.6396727e-01 1.3179080e-01 3.2295200e+32 6.1506178e-01
4.0329300e-01 9.8666667e-01 -5.4516700e-01 -1.7554651e-02 2.6372443e-01 1.3143076e-01 2.7406117e+32 6.1506178e-01
4.0329300e-01 9.9333333e-01 -5.4456911e-01 -1.7521503e-02 2.6348244e-01 1.3107092e-01 2.3022459e+32 6.1506178e-01
4.0329300e-01 1.0000000e+00 -5.4397166e-01 -1.7488134e-02 2.6324176e-01 1.3071131e-01 1.9134832e+32 6.1506178e-01
4.0662600e-01 0.0000000e+00 -5.9385366e-01 -2.0422250e-02 2.8244038e-01 1.6126315e-01 1.3029684e+34 6.1506178e-01
4.0662600e-01 6.6666667e-03 -5.9385061e-01 -2.0422042e-02 2.8243867e-01 1.6126135e-01 1.3028657e+34 6.1506178e-01
4.0662600e-01 1.3333333e-02 -5.9384148e-01 -2.0421419e-02 2.8243522e-01 1.6125597e-01 1.3025575e+34 6.1506178e-01
4.0662600e-01 2.0000000e-02 -5.9382626e-01 -2.0420382e-02 2.8242944e-01 1.6124700e-01 1.3020440e+34 6.1506178e-01
4.0662600e-01 2.6666667e-02 -5.9380496e-01 -2.0418930e-02 2.8242136e-01 1.6123445e-01 1.3013252e+34 6.1506178e-01
4.0662600e-01 3.3333333e-02 -5.9377757e-01 -2.0417063e-02 2.8241096e-01 1.6121831e-01 1.3004014e+34 6.1506178e-01
4.0662600e-01 4.0000000e-02 -5.9374410e-01 -2.0414782e-02 2.8239825e-01 1.6119859e-01 1.2992727e+34 6.1506178e-01
4.0662600e-01 4.6666667e-02 -5.9370456e-01 -2.0412087e-02 2.8238323e-01 1.6117528e-01 1.2979395e+34 6.1506178e-01
4.0662600e-01 5.3333333e-02 -5.9365894e-01 -2.0408979e-02 2.8236591e-01 1.6114839e-01 1.2964019e+34 6.1506178e-01
4.0662600e-01 6.0000000e-02 -5.9360725e-01 -2.0405459e-02 2.8234628e-01 1.6111793e-01 1.2946605e+34 6.1506178e-01
4.0662600e-01 6.6666667e-02 -5.9354950e-01 -2.0401527e-02 2.8232435e-01 1.6108389e-01 1.2927155e+34 6.1506178e-01
4.0662600e-01 7.3333333e-02 -5.9348569e-01 -2.0397183e-02 2.8230011e-01 1.6104628e-01 1.2905675e+34 6.1506178e-01
4.0662600e-01 8.0000000e-02 -5.9341583e-01 -2.0392429e-02 2.8227358e-01 1.6100509e-01 1.2882169e+34 6.1506178e-01
4.0662600e-01 8.6666667e-02 -5.9333993e-01 -2.0387266e-02 2.8224475e-01 1.6096034e-01 1.2856643e+34 6.1506178e-01
4.0662600e-01 9.3333333e-02 -5.9325799e-01 -2.0381694e-02 2.8221363e-01 1.6091203e-01 1.2829103e+34 6.1506178e-01
4.0662600e-01 1.0000000e-01 -5.9317002e-01 -2.0375715e-02 2.8218022e-01 1.6086016e-01 1.2799555e+34 6.1506178e-01
4.0662600e-01 1.0666667e-01 -5.9307603e-01 -2.0369329e-02 2.8214452e-01 1.6080473e-01 1.2768007e+34 6.1506178e-01
4.0662600e-01 1.1333333e-01 -5.9297604e-01 -2.0362538e-02 2.8210653e-01 1.6074575e-01 1.2734466e+34 6.1506178e-01
4.0662600e-01 1.2000000e-01 -5.9287004e-01 -2.0355343e-02 2.8206626e-01 1.6068323e-01 1.2698939e+34 6.1506178e-01
4.0662600e-01 1.2666667e-01 -5.9275806e-01 -2.0347746e-02 2.8202372e-01 1.6061716e-01 1.2661434e+34 6.1506178e-01
4.0662600e-01 1.3333333e-01 -5.9264010e-01 -2.0339747e-02 2.8197889e-01 1.6054756e-01 1.2621962e+34 6.1506178e-01
4.0662600e-01 1.4000000e-01 -5.9251617e-01 -2.0331349e-02 2.8193180e-01 1.6047443e-01 1.2580530e+34 6.1506178e-01
4.0662600e-01 1.4666667e-01 -5.9238629e-01 -2.0322552e-02 2.8188244e-01 1.6039778e-01 1.2537150e+34 6.1506178e-01
4.0662600e-01 1.5333333e-01 -5.9225047e-01 -2.0313360e-02 2.8183081e-01 1.6031761e-01 1.2491829e+34 6.1506178e-01
4.0662600e-01 1.6000000e-01 -5.9210872e-01 -2.0303772e-02 2.8177692e-01 1.6023393e-01 1.2444581e+34 6.1506178e-01
4.0662600e-01 1.6666667e-01 -5.9196106e-01 -2.0293791e-02 2.8172078e-01 1.6014674e-01 1.2395415e+34 6.1506178e-01
4.0662600e-01 1.7333333e-01 -5.9180751e-01 -2.0283419e-02 2.8166238e-01 1.6005606e-01 1.2344342e+34 6.1506178e-01
4.0662600e-01 1.8000000e-01 -5.9164807e-01 -2.0272657e-02 2.8160174e-01 1.5996189e-01 1.2291376e+34 6.1506178e-01
4.0662600e-01 1.8666667e-01 -5.9148277e-01 -2.0261509e-02 2.8153886e-01 1.5986423e-01 1.2236529e+34 6.1506178e-01
4.0662600e-01 1.9333333e-01 -5.9131163e-01 -2.0249974e-02 2.8147373e-01 1.5976310e-01 1.2179813e+34 6.1506178e-01
4.0662600e-01 2.0000000e-01 -5.9113465e-01 -2.0238057e-02 2.8140637e-01 1.5965851e-01 1.2121241e+34 6.1506178e-01
4.0662600e-01 2.0666667e-01 -5.9095185e-01 -2.0225758e-02 2.8133679e-01 1.5955046e-01 1.2060829e+34 6.1506178e-01
4.0662600e-01 2.1333333e-01 -5.9076327e-01 -2.0213081e-02 2.8126498e-01 1.5943895e-01 1.1998589e+34 6.1506178e-01
4.0662600e-01 2.2000000e-01 -5.9056890e-01 -2.0200027e-02 2.8119095e-01 1.5932401e-01 1.1934536e+34 6.1506178e-01
4.0662600e-01 2.2666667e-01 -5.9036879e-01 -2.0186599e-02 2.8111471e-01 1.5920564e-01 1.1868686e+34 6.1506178e-01
4.0662600e-01 2.3333333e-01 -5.9016293e-01 -2.0172799e-02 2.8103626e-01 1.5908385e-01 1.1801054e+34 6.1506178e-01
4.0662600e-01 2.4000000e-01 -5.8995137e-01 -2.0158629e-02 2.8095560e-01 1.5895865e-01 1.1731657e+34 6.1506178e-01
4.0662600e-01 2.4666667e-01 -5.8973410e-01 -2.0144093e-02 2.8087276e-01 1.5883005e-01 1.1660510e+34 6.1506178e-01
4.0662600e-01 2.5333333e-01 -5.8951117e-01 -2.0129193e-02 2.8078772e-01 1.5869806e-01 1.1587630e+34 6.1506178e-01
4.0662600e-01 2.6000000e-01 -5.8928259e-01 -2.0113932e-02 2.8070049e-01 1.5856269e-01 1.1513036e+34 6.1506178e-01
4.0662600e-01 2.6666667e-01 -5.8904839e-01 -2.0098311e-02 2.8061109e-01 1.5842395e-01 1.1436743e+34 6.1506178e-01
4.0662600e-01 2.7333333e-01 -5.8880858e-01 -2.0082335e-02 2.8051952e-01 1.5828186e-01 1.1358772e+34 6.1506178e-01
4.0662600e-01 2.8000000e-01 -5.8856320e-01 -2.0066006e-02 2.8042579e-01 1.5813642e-01 1.1279140e+34 6.1506178e-01
4.0662600e-01 2.8666667e-01 -5.8831226e-01 -2.0049326e-02 2.8032990e-01 1.5798765e-01 1.1197866e+34 6.1506178e-01
4.0662600e-01 2.9333333e-01 -5.8805579e-01 -2.0032300e-02 2.8023186e-01 1.5783556e-01 1.1114969e+34 6.1506178e-01
4.0662600e-01 3.0000000e-01 -5.8779383e-01 -2.0014929e-02 2.8013167e-01 1.5768017e-01 1.1030471e+34 6.1506178e-01
4.0662600e-01 3.0666667e-01 -5.8752639e-01 -1.9997218e-02 2.8002936e-01 1.5752148e-01 1.0944390e+34 6.1506178e-01
4.0662600e-01 3.1333333e-01 -5.8725350e-01 -1.9979168e-02 2.7992491e-01 1.5735951e-01 1.0856748e+34 6.1506178e-01
4.0662600e-01 3.2000000e-01 -5.8697520e-01 -1.9960784e-02 2.7981835e-01 1.5719427e-01 1.0767566e+34 6.1506178e-01
4.0662600e-01 3.2666667e-01 -5.8669150e-01 -1.9942069e-02 2.7970968e-01 1.5702579e-01 1.0676866e+34 6.1506178e-01
4.0662600e-01 3.3333333e-01 -5.8640244e-01 -1.9923026e-02 2.7959891e-01 1.5685406e-01 1.0584669e+34 6.1506178e-01
4.0662600e-01 3.4000000e-01 -5.8610804e-01 -1.9903658e-02 2.7948604e-01 1.5667911e-01 1.0490998e+34 6.1506178e-01
4.0662600e-01 3.4666667e-01 -5.8580835e-01 -1.9883970e-02 2.7937110e-01 1.5650095e-01 1.0395875e+34 6.1506178e-01
4.0662600e-01 3.5333333e-01 -5.8550338e-01 -1.9863963e-02 2.7925408e-01 1.5631960e-01 1.0299325e+34 6.1506178e-01
4.0662600e-01 3.6000000e-01 -5.8519316e-01 -1.9843643e-02 2.7913499e-01 1.5613507e-01 1.0201371e+34 6.1506178e-01
4.0662600e-01 3.6666667e-01 -5.8487774e-01 -1.9823012e-02 2.7901386e-01 1.5594737e-01 1.0102037e+34 6.1506178e-01
4.0662600e-01 3.7333333e-01 -5.8455714e-01 -1.9802075e-02 2.7889068e-01 1.5575654e-01 1.0001348e+34 6.1506178e-01
4.0662600e-01 3.8000000e-01 -5.8423139e-01 -1.9780834e-02 2.7876546e-01 1.5556257e-01 9.8993280e+33 6.1506178e-01
4.0662600e-01 3.8666667e-01 -5.8390053e-01 -1.9759294e-02 2.7863823e-01 1.5536549e-01 9.7960036e+33 6.1506178e-01
4.0662600e-01 3.9333333e-01 -5.8356459e-01 -1.9737459e-02 2.7850898e-01 1.5516532e-01 9.6914005e+33 6.1506178e-01
4.0662600e-01 4.0000000e-01 -5.8322361e-01 -1.9715332e-02 2.7837773e-01 1.5496206e-01 9.5855450e+33 6.1506178e-01
4.0662600e-01 4.0666667e-01 -5.8287762e-01 -1.9692918e-02 2.7824449e-01 1.5475575e-01 9.4784641e+33 6.1506178e-01
4.0662600e-01 4.1333333e-01 -5.8252665e-01 -1.9670219e-02 2.7810927e-01 1.5454640e-01 9.3701849e+33 6.1506178e-01
4.0662600e-01 4.2000000e-01 -5.8217074e-01 -1.9647241e-02 2.7797208e-01 1.5433403e-01 9.2607353e+33 6.1506178e-01
4.0662600e-01 4.2666667e-01 -5.8180993e-01 -1.9623987e-02 2.7783294e-01 1.5411865e-01 9.1501436e+33 6.1506178e-01
4.0662600e-01 4.3333333e-01 -5.8144425e-01 -1.9600461e-02 2.7769185e-01 1.5390029e-01 9.0384384e+33 6.1506178e-01
4.0662600e-01 4.4000000e-01 -5.8107375e-01 -1.9576668e-02 2.7754883e-01 1.5367896e-01 8.9256490e+33 6.1506178e-01
4.0662600e-01 4.4666667e-01 -5.8069845e-01 -1.9552610e-02 2.7740389e-01 1.5345468e-01 8.8118051e+33 6.1506178e-01
4.0662600e-01 4.5333333e-01 -5.8031840e-01 -1.9528294e-02 2.7725703e-01 1.5322749e-01 8.6969368e+33 6.1506178e-01
4.0662600e-01 4.6000000e-01 -5.7993364e-01 -1.9503722e-02 2.7710828e-01 1.5299738e-01 8.5810748e+33 6.1506178e-01
4.0662600e-01 4.6666667e-01 -5.7954421e-01 -1.9478899e-02 2.7695765e-01 1.5276440e-01 8.4642504e+33 6.1506178e-01
4.0662600e-01 4.7333333e-01 -5.7915014e-01 -1.9453830e-02 2.7680514e-01 1.5252855e-01 8.3464953e+33 6.1506178e-01
4.0662600e-01 4.8000000e-01 -5.7875148e-01 -1.9428518e-02 2.7665077e-01 1.5228986e-01 8.2278417e+33 6.1506178e-01
4.0662600e-01 4.8666667e-01 -5.7834826e-01 -1.9402968e-02 2.7649455e-01 1.5204836e-01 8.1083224e+33 6.1506178e-01
4.0662600e-01 4.9333333e-01 -5.7794054e-01 -1.9377184e-02 2.7633650e-01 1.5180406e-01 7.9879708e+33 6.1506178e-01
4.0662600e-01 5.0000000e-01 -5.7752834e-01 -1.9351170e-02 2.7617662e-01 1.5155698e-01 7.8668208e+33 6.1506178e-01
4.0662600e-01 5.0666667e-01 -5.7711172e-01 -1.9324931e-02 2.7601493e-01 1.5130716e-01 7.7449069e+33 6.1506178e-01
4.0662600e-01 5.1333333e-01 -5.7669072e-01 -1.9298471e-02 2.7585145e-01 1.5105460e-01 7.6222641e+33 6.1506178e-01
4.0662600e-01 5.2000000e-01 -5.7626538e-01 -1.9271795e-02 2.7568618e-01 1.5079935e-01 7.4989283e+33 6.1506178e-01
4.0662600e-01 5.2666667e-01 -5.7583574e-01 -1.9244907e-02 2.7551914e-01 1.5054141e-01 7.3749356e+33 6.1506178e-01
4.0662600e-01 5.3333333e-01 -5.7540184e-01 -1.9217811e-02 2.7535034e-01 1.5028083e-01 7.2503230e+33 6.1506178e-01
4.0662600e-01 5.4000000e-01 -5.7496375e-01 -1.9190512e-02 2.7517980e-01 1.5001761e-01 7.1251282e+33 6.1506178e-01
4.0662600e-01 5.4666667e-01 -5.7452149e-01 -1.9163015e-02 2.7500753e-01 1.4975179e-01 6.9993894e+33 6.1506178e-01
4.0662600e-01 5.5333333e-01 -5.7407512e-01 -1.9135323e-02 2.7483354e-01 1.4948339e-01 6.8731505e+33 6.1506178e-01
4.0662600e-01 5.6000000e-01 -5.7362467e-01 -1.9107442e-02 2.7465786e-01 1.4921244e-01 6.7464633e+33 6.1506178e-01
4.0662600e-01 5.6666667e-01 -5.7317021e-01 -1.9079376e-02 2.7448049e-01 1.4893896e-01 6.6193618e+33 6.1506178e-01
4.0662600e-01 5.7333333e-01 -5.7271177e-01 -1.9051129e-02 2.7430144e-01 1.4866299e-01 6.4918794e+33 6.1506178e-01
4.0662600e-01 5.8000000e-01 -5.7224941e-01 -1.9022706e-02 2.7412075e-01 1.4838455e-01 6.3640499e+33 6.1506178e-01
4.0662600e-01 5.8666667e-01 -5.7178317e-01 -1.8994111e-02 2.7393841e-01 1.4810366e-01 6.2359078e+33 6.1506178e-01
4.0662600e-01 5.9333333e-01 -5.7131310e-01 -1.8965350e-02 2.7375446e-01 1.4782036e-01 6.1074881e+33 6.1506178e-01
4.0662600e-01 6.0000000e-01 -5.7083925e-01 -1.8936426e-02 2.7356889e-01 1.4753467e-01 5.9788265e+33 6.1506178e-01
4.0662600e-01 6.0666667e-01 -5.7036167e-01 -1.8907345e-02 2.7338174e-01 1.4724663e-01 5.8499594e+33 6.1506178e-01
4.0662600e-01 6.1333333e-01 -5.6988041e-01 -1.8878110e-02 2.7319302e-01 1.4695625e-01 5.7209239e+33 6.1506178e-01
4.0662600e-01 6.2000000e-01 -5.6939552e-01 -1.8848727e-02 2.7300275e-01 1.4666359e-01 5.5917582e+33 6.1506178e-01
4.0662600e-01 6.2666667e-01 -5.6890706e-01 -1.8819201e-02 2.7281094e-01 1.4636865e-01 5.4625012e+33 6.1506178e-01
4.0662600e-01 6.3333333e-01 -5.6841507e-01 -1.8789535e-02 2.7261761e-01 1.4607148e-01 5.3331928e+33 6.1506178e-01
4.0662600e-01 6.4000000e-01 -5.6791960e-01 -1.8759734e-02 2.7242279e-01 1.4577211e-01 5.2038741e+33 6.1506178e-01
4.0662600e-01 6.4666667e-01 -5.6742072e-01 -1.8729804e-02 2.7222649e-01 1.4547057e-01 5.0745873e+33 6.1506178e-01
4.0662600e-01 6.5333333e-01 -5.6691847e-01 -1.8699748e-02 2.7202873e-01 1.4516688e-01 4.9453757e+33 6.1506178e-01
4.0662600e-01 6.6000000e-01 -5.6641291e-01 -1.8669572e-02 2.7182953e-01 1.4486110e-01 4.8162841e+33 6.1506178e-01
4.0662600e-01 6.6666667e-01 -5.6590409e-01 -1.8639280e-02 2.7162892e-01 1.4455324e-01 4.6873586e+33 6.1506178e-01
4.0662600e-01 6.7333333e-01 -5.6539207e-01 -1.8608877e-02 2.7142690e-01 1.4424334e-01 4.5586470e+33 6.1506178e-01
4.0662600e-01 6.8000000e-01 -5.6487690e-01 -1.8578366e-02 2.7122351e-01 1.4393143e-01 4.4301984e+33 6.1506178e-01
4.0662600e-01 6.8666667e-01 -5.6435864e-01 -1.8547754e-02 2.7101875e-01 1.4361756e-01 4.3020639e+33 6.1506178e-01
4.0662600e-01 6.9333333e-01 -5.6383735e-01 -1.8517045e-02 2.7081266e-01 1.4330176e-01 4.1742962e+33 6.1506178e-01
4.0662600e-01 7.0000000e-01 -5.6331307e-01 -1.8486242e-02 2.7060526e-01 1.4298406e-01 4.0469502e+33 6.1506178e-01
4.0662600e-01 7.0666667e-01 -5.6278588e-01 -1.8455351e-02 2.7039655e-01 1.4266450e-01 3.9200827e+33 6.1506178e-01
4.0662600e-01 7.1333333e-01 -5.6225583e-01 -1.8424377e-02 2.7018657e-01 1.4234312e-01 3.7937525e+33 6.1506178e-01
4.0662600e-01 7.2000000e-01 -5.6172297e-01 -1.8393323e-02 2.6997534e-01 1.4201996e-01 3.6680210e+33 6.1506178e-01
4.0662600e-01 7.2666667e-01 -5.6118737e-01 -1.8362194e-02 2.6976287e-01 1.4169504e-01 3.5429517e+33 6.1506178e-01
4.0662600e-01 7.3333333e-01 -5.6064909e-01 -1.8330995e-02 2.6954918e-01 1.4136843e-01 3.4186108e+33 6.1506178e-01
4.0662600e-01 7.4000000e-01 -5.6010819e-01 -1.8299729e-02 2.6933431e-01 1.4104014e-01 3.2950670e+33 6.1506178e-01
4.0662600e-01 7.4666667e-01 -5.5956472e-01 -1.8268401e-02 2.6911826e-01 1.4071023e-01 3.1723919e+33 6.1506178e-01
4.0662600e-01 7.5333333e-01 -5.5901876e-01 -1.8237016e-02 2.6890105e-01 1.4037874e-01 3.0506596e+33 6.1506178e-01
4.0662600e-01 7.6000000e-01 -5.5847035e-01 -1.8205578e-02 2.6868272e-01 1.4004570e-01 2.9299502e+33 6.1506178e-01
4.0662600e-01 7.6666667e-01 -5.5791958e-01 -1.8174090e-02 2.6846329e-01 1.3971116e-01 2.8103442e+33 6.1506178e-01
4.0662600e-01 7.7333333e-01 -5.5736649e-01 -1.8142557e-02 2.6824276e-01 1.3937516e-01 2.6918747e+33 6.1506178e-01
4.0662600e-01 7.8000000e-01 -5.5681116e-01 -1.8110983e-02 2.6802117e-01 1.3903775e-01 2.5745737e+33 6.1506178e-01
4.0662600e-01 7.8666667e-01 -5.5625364e-01 -1.8079371e-02 2.6779855e-01 1.3869898e-01 2.4584797e+33 6.1506178e-01
4.0662600e-01 7.9333333e-01 -5.5569401e-01 -1.8047726e-02 2.6757491e-01 1.3835888e-01 2.3436388e+33 6.1506178e-01
4.0662600e-01 8.0000000e-01 -5.5513234e-01 -1.8016051e-02 2.6735028e-01 1.3801750e-01 2.2301054e+33 6.1506178e-01
4.0662600e-01 8.0666667e-01 -5.5456868e-01 -1.7984351e-02 2.6712469e-01 1.3767490e-01 2.1179425e+33 6.1506178e-01
4.0662600e-01 8.1333333e-01 -5.5400311e-01 -1.7952629e-02 2.6689816e-01 1.3733112e-01 2.0072225e+33 6.1506178e-01
4.0662600e-01 8.2000000e-01 -5.5343569e-01 -1.7920889e-02 2.6667074e-01 1.3698621e-01 1.8980282e+33 6.1506178e-01
4.0662600e-01 8.2666667e-01 -5.5286651e-01 -1.7889134e-02 2.6644244e-01 1.3664023e-01 1.7904526e+33 6.1506178e-01
4.0662600e-01 8.3333333e-01 -5.5229563e-01 -1.7857368e-02 2.6621330e-01 1.3629322e-01 1.6846001e+33 6.1506178e-01
4.0662600e-01 8.4000000e-01 -5.5172311e-01 -1.7825595e-02 2.6598335e-01 1.3594525e-01 1.5805865e+33 6.1506178e-01
4.0662600e-01 8.4666667e-01 -5.5114905e-01 -1.7793819e-02 2.6575264e-01 1.3559637e-01 1.4785395e+33 6.1506178e-01
4.0662600e-01 8.5333333e-01 -5.5057351e-01 -1.7762044e-02 2.6552119e-01 1.3524663e-01 1.3785986e+33 6.1506178e-01
4.0662600e-01 8.6000000e-01 -5.4999657e-01 -1.7730272e-02 2.6528905e-01 1.3489610e-01 1.2809151e+33 6.1506178e-01
4.0662600e-01 8.6666667e-01 -5.4941831e-01 -1.7698508e-02 2.6505625e-01 1.3454484e-01 1.1856517e+33 6.1506178e-01
